"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
"403","Damon Lyall","278","0","Australia/NZ","AU","2032","3","6","6","15","1","18","3","3","205","0","4","464177"
"404","Steven Turbeville","277","0","Mid-South","US","1604","7","4","13","2","1","38","7","6","389","1","8","437786"
"405","Josh K Frye","277","0","Pennsylvania","US","1926","6","2","4","0","0","12","3","4","123","0","9","447347"
"406","Dale Farness","277","0","Northwest","US","2925","7","2","8","1","0","38","2","4","231","0","7","415709"
"407","Giovanni Mungin","276","0","Pennsylvania","US","3754","3","2","2","0","0","10","1","2","60","0","5","26235"
"408","Trevor Speed","275","0","Texas","US","1437","5","5","8","0","0","24","5","5","233","0","7","383987"
"409","Garrett Zimmer","275","0","Pennsylvania","US","1895","8","3","10","4","0","40","4","6","296","0","7","462229"
"410","Boyd Beckner","274","0","Texas","US","2064","7","5","10","3","1","20","3","4","265","0","7","219333"
"411","Ty Garl","274","0","Pennsylvania","US","5195","4","2","3","20","1","2","1","3","95","0","5","338937"
"412","Bryant Paul","274","0","Indiana","US","1725","8","4","12","27","0","42","4","5","297","2","5","392927"
"413","Steven Glover","273","0","Australia/NZ","AU","1457","7","6","16","73","3","44","4","7","320","3","5","419045"
"414","Cody Rider","272","0","Pennsylvania","US","2842","6","6","14","39","2","36","3","5","331","2","6","438686"
"415","Tyler Knight4","271","0","Texas","US","1836","5","3","5","0","0","20","3","4","141","0","6","328291"
"416","Andrew McGill","270","0","New York","US","2236","9","1","5","0","0","24","3","5","155","0","9","271197"
"417","Timothy Phillips4","269","0","Northwest","US","2033","7","6","16","3","0","52","3","6","426","0","9","500705"
"418","David Castelli","268","0","Illinois","US","1513","8","4","22","20","0","134","5","7","487","1","7","499113"
"419","Charlie Needham","266","0","Illinois","US","1145","7","0","11","2","0","54","7","6","311","0","9","35587"
"420","Keith Bradley","263","0","Indiana","US","1431","5","5","9","24","1","24","4","5","240","0","5","475061"
"421","Pete McLean","262","0","Canada","CA","1587","6","13","24","97","4","78","4","5","673","4","5","427616"
"422","Dylan Stacey","262","0","Australia/NZ","AU","3044","4","2","4","6","1","0","2","3","135","0","5","338319"
"423","Barry Sorensen","261","0","Midwest","US","5229","2","3","3","79","1","2","1","2","90","3","1","253471"
"424","Cody Malcom","261","0","Northwest","US","1988","8","3","8","41","1","20","4","5","216","2","8","475653"
"425","Shayne Frasur","261","0","Indiana","US","1338","6","6","13","34","0","60","4","6","303","1","6","318690"
"426","Drew Phillips","260","0","Michigan","US","1893","3","3","3","0","0","6","3","3","90","0","7","287832"
"427","Chris Brown14","260","0","Indiana","US","3449","5","3","4","27","0","4","1","3","119","1","5","249288"
"428","Bradley Hagel","260","0","Canada","CA","1839","5","3","6","0","0","18","5","4","177","0","7","463621"
"429","Alston Eaves","259","0","Mid-South","US","2176","8","2","7","26","1","20","3","3","160","1","6","378793"
"430","David J. Wilson","258","0","California Club","US","3405","7","2","6","8","1","16","3","3","128","1","7","309147"
"431","Nicholas Rolstad","256","0","Great Plains","US","1430","6","10","19","2","0","92","6","5","532","0","6","436652"
"432","Jordan Watson","256","0","Indiana","US","2105","8","4","9","8","1","30","3","5","254","1","7","71336"
"433","john Haldane","256","0","Canada","CA","1511","6","2","8","0","0","40","5","7","229","0","6","388176"
"434","AJ Crews","253","0","Carolina","US","3611","2","4","4","47","1","6","2","2","140","3","3","333276"
"435","Joey Neace","253","0","Mid-South","US","3420","5","3","5","0","0","14","3","2","164","0","6","139797"
"436","Matt Sotomayor","252","0","West","US","2688","5","3","4","7","1","16","2","3","120","0","5","37202"
"437","Dustin Cowdery","252","0","Ohio","US","1037","7","2","9","0","0","74","8","7","256","0","9","420768"
"438","Bradley Weaver","251","0","Carolina","US","2762","6","3","7","0","0","16","2","3","214","0","7","105749"
"439","Kody Havens","249","0","Midwest","US","974","9","8","25","62","3","102","8","7","402","3","6","451273"
"440","Steve Krumrei","249","0","Florida","US","3209","3","2","2","0","0","0","2","2","65","0","4","47337"
"441","Paul Hollander","248","0","Georgia","US","2772","7","2","7","0","0","36","2","3","207","0","6","345169"
"442","Kyle VanDorn","248","0","Illinois","US","1660","8","2","11","3","0","46","3","7","268","0","6","488059"
"443","Aiden Unitas","248","0","Atlantic","US","2125","9","2","5","0","0","12","3","4","111","0","11","303183"
"444","Matt Fletchall","247","0","Midwest","US","1730","8","1","8","0","0","54","3","5","207","0","6","461099"
"445","Austin McGlone","245","0","Mid-South","US","3145","3","2","2","21","1","6","2","2","60","1","2","366192"
"446","Greg Avant","244","0","Florida","US","1921","7","4","12","8","1","60","4","6","303","0","7","485258"
"447","Ira Kohlhaas","244","0","Mid-South","US","1776","9","2","7","5","0","12","4","5","171","0","7","370221"
"448","Patrick Rachels","242","0","Carolina","US","1338","6","2","6","1","0","24","6","5","187","0","7","125432"
"449","Jacob Cameron","242","0","Great Plains","US","1682","8","2","7","1","0","18","3","5","223","0","8","337451"
"450","Joshua Thomas4","241","0","Virginias","US","2585","6","2","5","26","1","22","2","3","148","0","5","305018"
"451","Lance Bracewell","241","0","Georgia","US","2688","4","1","2","30","1","6","2","2","60","1","6","293507"
"452","Layne Robinson","240","0","Great Plains","US","1463","8","2","12","12","0","38","4","6","235","0","9","523821"
"453","Riley Emig","240","0","Pennsylvania","US","3200","5","1","3","0","0","12","2","2","95","0","8","283964"
"454","DJ Baldwin","239","0","New York","US","828","8","4","18","2","0","74","8","6","452","0","9","324123"
"455","Jeffrey Rigsby","239","0","Great Plains","US","1916","5","4","8","24","2","44","5","3","248","0","6","428967"
"456","Andrew Towne2","239","0","Northwest","US","1808","5","2","4","28","1","6","4","4","125","1","6","243526"
"457","Collin Bender","238","0","West","US","2015","5","1","3","0","0","12","3","3","90","0","7","262977"
"458","Brady Schnipke","237","0","Ohio","US","2486","7","2","5","1","0","20","3","3","150","0","5","269192"
"459","Joe Bornhorst","236","0","Ohio","US","3468","4","4","5","28","1","6","2","2","150","1","4","472523"
"460","Rick Salter","234","0","Illinois","US","1820","7","2","5","0","0","12","3","4","131","0","8","463925"
"461","Donn Mac Arthur","233","0","Great Plains","US","1452","6","3","6","29","1","16","4","4","173","1","7","448930"
"462","Hunter Anderson","233","0","Midwest","US","1448","8","3","9","29","1","36","3","4","193","1","9","300601"
"463","Collin Babcock","233","0","Indiana","US","1522","6","3","8","2","0","32","4","6","224","0","7","463586"
"464","Darron Jarvis","233","0","Great Plains","US","1233","7","2","10","4","0","48","5","5","279","0","7","457157"
"465","Christopher Joy","231","0","Indiana","US","5161","2","4","4","83","3","4","1","2","130","1","2","364424"
"466","Ryan Marsh4","231","0","Great Plains","US","1791","6","5","14","23","1","88","4","4","371","1","6","532697"
"467","Jeffrey Wood2","231","0","Midwest","US","2028","7","3","6","0","0","4","3","3","154","0","6","404354"
"468","Tim Christianson","230","0","Midwest","US","3577","6","1","2","0","0","8","1","2","60","0","7","305925"
"469","Kenny Playter","229","0","Michigan","US","1619","8","2","14","78","2","44","3","6","345","2","7","113835"
"470","Douglas Sparks","229","0","Ohio","US","1721","7","6","16","19","1","58","4","5","380","0","8","506884"
"471","Cameron K Stewart","229","0","Mid-South","US","1438","8","1","7","25","1","34","5","7","147","0","8","487062"
"472","Alexander Smith7","229","0","Africa/South Africa","ZA","1225","7","3","7","3","0","42","5","5","164","0","6","292541"
"473","JJ Venezia","229","0","Michigan","US","2021","8","1","7","0","0","32","4","5","212","0","9","311423"
"474","Seth Kilborn","228","0","Midwest","US","1707","5","5","7","15","1","14","4","3","215","0","8","96582"
"475","CJ Bosecker","228","0","Illinois","US","2236","7","2","4","25","1","14","3","3","129","1","7","464156"
"476","Ronald Corkwell","228","0","Indiana","US","2036","8","2","4","0","0","8","3","4","120","0","10","302421"
"477","Bryan Brown3","227","0","Pennsylvania","US","1828","6","3","4","0","0","8","3","4","120","0","4","330637"
"478","Cody Meadows","226","0","Virginias","US","2008","7","3","8","59","2","28","3","3","245","2","6","310483"
"479","Benjamin Cline2","226","0","Virginias","US","1312","7","2","10","4","0","18","8","9","262","0","8","487075"
"480","Shawn Hubbard","224","0","New York","US","1858","7","3","8","2","1","46","4","4","171","0","8","270025"
"481","Dillon Groover","224","0","New York","US","2312","7","2","5","11","1","22","3","3","128","0","7","414391"
"482","Richard Mills","224","0","Georgia","US","2154","5","3","6","1","0","12","3","4","168","0","7","429012"
"483","Scott Miers","224","0","Australia/NZ","NZ","1094","7","1","11","0","0","60","6","6","321","0","8","504043"
"484","Andrew Gross2","223","0","Midwest","US","2281","6","1","3","0","0","16","3","3","92","0","9","387043"
"485","Tim Brothers","222","0","Mid-South","US","1575","6","6","10","7","1","38","4","4","231","0","6","483769"
"486","Kyle Ritchie2","222","0","Carolina","US","2028","7","2","5","0","0","14","3","3","142","0","11","373695"
"487","Brett Gummo","222","0","Great Plains","US","1155","9","2","14","4","0","36","6","7","300","0","9","492334"
"488","Evin Hinkle","221","0","Mid-South","US","612","8","4","12","0","0","60","8","8","192","0","9","362831"
"489","Bill Kooi","221","0","Michigan","US","1332","7","3","11","0","0","56","4","5","308","0","8","361616"
"490","Clay Atwood","220","0","Texas","US","1481","5","3","4","27","1","10","4","4","114","0","7","374432"
"491","Casey Brunson2","220","0","Texas","US","2713","3","2","2","23","1","0","2","2","65","1","3","350875"
"492","Samuel Tedder","220","0","Mid-South","US","1521","7","4","8","0","0","28","4","4","187","0","8","477878"
"493","Peter Breis","220","0","Midwest","US","1369","6","3","6","0","0","12","5","5","193","0","8","420418"
"494","Allen DaRonco","220","0","Midwest","US","2246","7","2","7","0","0","36","5","5","162","0","9","471119"
"495","Justin Benningfield","219","0","Mid-South","US","2181","5","3","5","35","1","8","3","3","164","2","4","415374"
"496","Daniel Satriano","219","0","Great Plains","US","3616","4","1","3","1","1","4","2","2","90","0","7","273593"
"497","Bob Klein","219","0","Midwest","US","1983","9","1","10","1","0","28","4","6","156","0","10","227550"
"498","Olivier Kozak","218","0","France","FR","1894","5","4","5","0","0","6","5","5","150","0","5","88226"
"499","Jonathan Gaston","218","0","Virginias","US","1801","6","3","6","17","0","22","5","4","180","1","7","270561"
"500","Jordyn Larsen","218","0","Great Plains","US","1861","6","2","5","14","0","24","3","5","131","0","6","326606"
"501","Topper Dugas","218","0","Midwest","US","2258","8","1","3","0","0","8","3","3","61","0","8","365912"
"502","Torryn Shurts","217","0","Great Plains","US","2930","6","2","4","0","0","10","2","3","130","0","7","266676"
"503","Charles Silvis","216","0","Pennsylvania","US","1843","7","3","6","3","1","20","2","4","104","0","8","225483"
"504","Christopher Hoff","216","0","Midwest","US","3089","6","2","5","0","0","20","2","2","154","0","6","334912"
"505","Austin Ruskauff","215","0","California Club","US","1593","6","2","4","23","1","14","4","4","112","0","8","447849"
"506","Matt Hopke","215","0","Great Plains","US","2098","9","0","8","0","0","30","3","7","217","0","9","351139"
"507","Jesse Osborn2","213","0","Midwest","US","1314","9","2","17","0","0","54","4","6","338","0","8","435536"
"508","Bill Boldman","213","0","Indiana","US","1752","4","4","5","0","0","8","4","3","155","0","6","75449"
"509","Jace Kelchen","213","0","Midwest","US","3165","6","3","4","31","0","4","2","3","132","0","6","248624"
"510","Drew Collins2","212","0","Georgia","US","1663","5","2","3","24","1","6","3","2","82","0","5","240486"
"511","Benjamin Manjarrez","212","0","California Club","US","2102","7","2","6","0","0","20","3","4","177","0","8","386008"
"512","Cory Austin","212","0","Great Plains","US","2169","8","1","5","1","0","26","3","5","129","1","6","441645"
"513","Stephen Cochran2","211","0","Great Plains","US","1548","5","6","9","13","1","52","6","5","213","0","7","496424"
"514","Rich Forman","211","0","Indiana","US","1343","5","4","8","2","1","32","4","5","205","0","4","141960"
"515","Alonzo King","211","0","New Jersey","US","2209","8","1","4","0","0","18","3","3","117","0","7","376158"
"516","Jaylen Fairchild","210","0","Great Plains","US","1940","7","2","7","25","1","26","4","5","175","1","6","396293"
"517","Seth Beard","210","0","Great Plains","US","2164","6","1","4","3","0","10","3","4","129","1","6","468116"
"518","Matthew Hibbard2","209","0","New York","US","1382","7","0","6","2","0","12","5","6","184","0","11","261757"
"519","Curtis Uphoff","208","0","Illinois","US","2830","3","2","2","34","1","2","2","2","65","1","4","308620"
"520","Patrick Spangler","208","0","Ohio","US","1845","9","1","7","4","0","28","3","7","222","0","9","484875"
"521","Bo Ready","207","0","Great Plains","US","1672","8","1","5","0","0","20","3","4","131","0","8","219090"
"522","Devin Vaughan2","206","0","California Club","US","2114","4","3","4","0","0","16","3","3","135","0","3","362367"
"523","Jason Knowles2","206","0","New York","US","1503","6","3","4","3","0","20","5","4","107","1","4","500270"
"524","Brady Bell","206","0","Great Plains","US","1510","6","3","6","0","0","30","3","4","184","0","5","298438"
"525","Mark Smith34","205","0","Great Plains","US","1258","8","3","13","4","0","50","4","4","291","0","8","510799"
"526","Evan Seay","205","0","Carolina","US","8887","1","1","1","35","1","0","1","1","35","1","1","330143"
"527","James Phillippi","205","0","Mid-South","US","2159","6","1","5","0","0","14","3","4","159","0","7","309880"
"528","Chance Coulter","204","0","Canada","CA","2127","5","14","26","84","4","88","3","3","764","3","4","474039"
"529","Brent Ball","204","0","Mid-South","US","1535","6","2","6","3","0","8","4","4","184","0","6","504183"
"530","Joe Mclaughlin","204","0","Indiana","US","1706","8","2","6","0","0","14","3","5","140","0","8","101505"
"531","Keegan Osborn","204","0","Midwest","US","671","8","2","15","3","0","56","7","5","285","0","9","348244"
"532","AJ Kingsley","203","0","New York","US","1284","6","4","7","9","0","28","4","4","196","1","8","408140"
"533","Michael Luna","203","0","Mid-South","US","1730","5","3","4","5","0","18","4","3","119","0","4","62902"
"534","David Stukins Jr","203","0","Great Plains","US","1008","7","3","8","0","0","48","6","6","208","0","8","269965"
"535","Robert White7","202","0","Great Plains","US","2019","3","2","2","5","0","6","3","2","65","1","4","347726"
"536","Brett Wheeler","202","0","Australia/NZ","AU","4537","4","2","2","0","0","4","1","2","65","0","5","60152"
"537","Michael E Clark","202","0","Mid-South","US","2781","2","1","1","0","0","2","2","1","30","0","4","280804"
"538","Chase Cumby","201","0","Florida","US","1242","6","2","6","26","1","30","6","4","110","1","5","277797"
"539","Brayden Olson","201","0","Great Plains","US","1631","6","5","9","0","0","26","4","5","220","0","5","422218"
"540","Jacob Ludwig","201","0","Midwest","US","1638","3","4","4","0","0","2","4","3","120","0","5","495535"
"541","James Armstrong6","201","0","West","US","2116","10","2","8","11","0","22","3","5","194","1","7","386580"
"542","Bryan Clendenen","200","0","Illinois","US","1978","5","4","6","1","0","18","3","3","172","0","4","42120"
"543","Steven Culbertson","200","0","Great Plains","US","1710","5","3","8","1","0","30","5","3","247","0","6","535640"
"544","Alec Nesbit","199","0","Midwest","US","2765","4","2","3","0","0","2","2","2","95","0","6","340713"
"545","Joshua Craw3","199","0","Illinois","US","1319","7","2","5","9","0","16","7","4","154","1","4","302330"
"546","David Jardine","199","0","Ohio","US","1319","8","1","13","0","0","40","5","6","251","0","8","269140"
"547","Justin Collison","198","0","Canada","CA","1918","6","2","5","2","0","16","4","4","159","0","8","229697"
"548","Anthony Nelson","198","0","Great Plains","US","1664","8","1","8","2","0","50","5","6","216","0","7","488215"
"549","Kegan Ewoldt3","197","0","Midwest","US","1445","7","3","6","15","1","14","7","4","116","1","5","288249"
"550","Michael Messamore2","196","0","Mid-South","US","1338","8","3","14","0","0","48","7","7","261","0","9","495629"
"551","Brandon Franklin","196","0","Great Plains","US","1817","6","2","6","0","0","16","3","4","183","0","7","319082"
"552","Robert Runyan2","196","0","Illinois","US","795","9","2","11","0","0","48","7","7","184","0","8","274540"
"553","Josh Vinci","195","0","Ohio","US","2715","4","3","5","31","1","4","2","2","175","1","4","263898"
"554","Lori Grathwohl","195","0","Midwest","US","1597","4","2","3","10","1","24","4","3","77","0","10","467038"
"555","Jason Merschdorf","195","0","Midwest","US","2696","7","2","3","2","0","10","3","3","81","0","8","389569"
"556","Nathan NesSmith","195","0","California Club","US","2346","9","1","5","5","0","10","2","4","143","1","5","394439"
"557","Cody Johnson9","194","0","Midwest","US","2162","8","1","3","0","0","10","3","3","95","0","12","440476"
"558","Kerry Julian","193","0","Texas","US","1020","9","2","12","1","0","52","5","8","232","1","9","471192"
"559","Jason Matteson","193","0","Carolina","US","1753","9","3","14","27","1","28","4","4","304","0","7","493461"
"560","Zachary Berglund","192","0","Midwest","US","537","9","2","21","6","0","144","7","7","425","0","8","465890"
"561","Kameron Key","192","0","Great Plains","US","3536","6","1","3","0","0","2","2","3","79","0","6","253254"
"562","Ryan Key","191","0","Georgia","US","1513","7","4","8","1","0","24","6","4","180","1","7","454504"
"563","Carl Karlstrom","191","0","Great Plains","US","1548","5","3","6","2","0","16","5","4","128","0","4","210087"
"564","Nick Lent","191","0","Texas","US","2358","8","2","7","0","0","8","2","3","159","0","7","290526"
"565","Kaleb O'Guin","191","0","Great Plains","US","1104","7","1","6","5","0","36","8","5","195","1","8","455407"
"566","Dalton Mock","190","0","Pennsylvania","US","1846","1","2","2","28","2","4","4","2","60","0","6","269719"
"567","Phillip Brinkley","190","0","Mid-South","US","1391","8","2","5","0","0","18","5","5","129","0","11","377494"
"568","Dave Slade","189","0","Pennsylvania","US","3643","7","1","3","29","1","10","1","3","83","1","5","22792"
"569","Colin Hewett","189","0","Australia/NZ","AU","1425","4","3","4","1","0","16","5","3","138","0","9","173643"
"570","Alex Bishop","189","0","New York","US","2219","6","1","3","0","0","20","3","3","100","0","7","362164"
"571","Gary roberson III","188","0","Florida","US","1814","8","1","4","5","1","18","3","4","109","0","7","268274"
"572","Jesse Wall","187","0","Carolina","US","3797","4","2","3","0","0","8","2","2","100","0","6","429188"
"573","Gage Pike","186","0","Great Plains","US","1442","7","2","5","39","1","10","4","3","90","1","6","353217"
"574","Brandon Cavanaugh","186","0","Illinois","US","1498","4","3","4","0","0","14","4","3","130","0","8","346413"
"575","River Hays","186","0","Mid-South","US","2718","5","1","2","0","0","14","3","2","60","0","4","315887"
"576","Blake Brown","185","0","Midwest","US","1940","6","2","4","4","1","16","3","3","102","1","4","24652"
"577","Brett Pack","185","0","Florida","US","1200","9","2","7","27","1","22","5","5","88","1","8","269253"
"578","Jacob Hamilton5","185","0","Australia/NZ","AU","1863","10","1","5","0","0","12","3","3","124","0","9","345295"
"579","Jace Johnsrud","184","0","Midwest","US","1497","8","3","10","101","3","20","6","6","174","3","5","384061"
"580","Kyre Mullaney","183","0","Carolina","US","1488","7","2","7","16","0","36","4","3","156","3","5","419210"
"581","Jake Perkins","182","0","Florida","US","3058","10","0","5","0","0","16","3","5","130","0","10","28153"
"582","Adam Holben","181","0","Pennsylvania","US","1612","7","4","9","4","0","70","4","3","228","1","6","39151"
"583","Willy McClune","181","0","Australia/NZ","NZ","2774","7","1","4","0","0","6","5","3","133","0","6","512783"
"584","Devin Joseph","180","0","Canada","CA","1793","5","5","10","57","3","34","3","3","274","1","5","326338"
"585","Cody Enders","180","0","Pennsylvania","US","2198","6","3","6","0","0","20","3","3","174","0","8","402312"
"586","Austin Coates","180","0","Mid-South","US","2075","3","2","2","0","0","6","4","2","70","0","3","427346"
"587","Ryan Martin12","180","0","Virginias","US","2780","5","2","2","0","0","4","2","2","60","0","7","394870"
"588","Rowan Jones","180","0","Australia/NZ","AU","1767","8","2","5","0","0","18","4","4","85","0","5","270830"
"589","Devin Thompson2","180","0","Pennsylvania","US","1702","7","1","4","0","0","4","4","4","122","0","5","375549"
"590","Johnnie Baptista","180","0","California Club","US","1717","7","1","4","1","0","6","3","4","129","0","10","271887"
"591","Brandon Schmidt","179","0","Midwest","US","6383","5","5","8","83","3","16","1","1","240","3","3","42361"
"592","Ricky Smith","179","0","Great Plains","US","2619","10","0","4","0","0","8","2","4","94","0","8","56915"
"593","Jarrod Klay","178","0","Ohio","US","1924","5","3","4","0","0","10","3","2","95","0","6","273576"
"594","Zachary Fox","178","0","Virginias","US","1587","7","2","5","0","0","28","7","5","153","0","7","296350"
"595","Matt Short","178","0","Midwest","US","3164","10","0","4","0","0","18","1","4","96","0","9","312307"
"596","Jordan Rogotzke","177","0","Midwest","US","1789","7","5","14","14","1","74","4","3","365","0","6","508858"
"597","Jason Dill","177","0","Texas","US","1736","6","6","10","0","0","22","5","3","271","0","9","438217"
"598","Zack Nichols","177","0","Michigan","US","4405","7","1","2","8","1","0","1","2","52","0","4","247460"
"599","Kale Westover","177","0","Great Plains","US","3189","6","4","7","0","0","22","2","2","189","0","8","446546"
"600","Michael Peek","177","0","New York","US","1324","8","2","5","0","0","8","4","3","90","0","10","415448"
"601","Joshua Smearman2","177","0","Atlantic","US","2215","7","1","2","0","0","4","3","2","65","0","11","380371"
"602","Matty Watkins","177","0","Georgia","US","3776","7","1","3","0","0","10","1","2","92","0","8","74841"
"603","Troy Eaton","176","0","West","US","2513","6","0","2","0","0","8","2","2","65","0","7","63372"
"604","Andy R Jones","175","0","Midwest","US","2742","1","3","3","49","3","0","2","1","90","0","4","300855"
"605","Brayden Bailey","175","0","Illinois","US","2159","7","2","6","0","0","28","3","3","167","0","9","402526"
"606","John Kutz","175","0","Great Plains","US","2972","8","1","3","0","0","12","2","3","99","0","8","282781"
"607","Travis Dally","174","0","Midwest","US","1861","4","3","4","54","2","18","4","3","123","2","4","339504"
"608","Dylan Dickerson","174","0","Carolina","US","1552","1","2","2","61","2","2","5","2","65","1","2","268838"
"609","Josh Blanchard","174","0","Texas","US","2794","2","2","2","30","1","4","2","1","60","1","2","261306"
"610","Kyle Householder","174","0","Pennsylvania","US","1676","3","2","2","0","0","0","3","2","60","0","2","268914"
"611","Wyatt Hairston","174","0","Great Plains","US","2404","5","2","3","0","0","16","2","2","95","0","9","134686"
"612","Trent Ivey2","173","0","Carolina","US","5007","7","1","2","27","1","2","1","1","36","1","4","269746"
"613","Peter Wytaske","173","0","Midwest","US","1393","5","6","9","16","0","32","4","3","269","1","5","267483"
"614","Josh Carter6","173","0","Texas","US","1684","7","2","9","3","0","38","4","4","233","0","9","426913"
"615","Richard Ragsdale","173","0","California Club","US","1339","9","2","8","1","0","26","4","5","103","0","7","386237"
"616","Wyatt Brown","173","0","California Club","US","3580","8","1","5","0","0","4","2","3","133","0","8","328186"
"617","Howard Barlow","172","0","New York","US","3083","6","3","5","54","2","6","1","2","121","2","2","270966"
"618","Jordon Mandigo","172","0","New York","US","1952","8","1","4","1","0","6","3","3","83","1","5","38203"
"619","Eric Burke","172","0","Georgia","US","2156","6","0","2","0","0","0","3","2","65","0","6","49986"
"620","Brandon L Banks","171","0","Mid-South","US","2052","4","6","8","27","1","32","4","2","247","0","4","66856"
"621","Brady Peterson2","171","0","Midwest","US","1665","2","2","2","28","1","10","3","2","65","1","4","337523"
"622","Nick Clinkenbeard","171","0","Texas","US","2039","6","1","4","43","1","0","3","4","120","2","4","295592"
"623","Zach Nunner2","171","0","Ohio","US","1650","9","2","10","2","0","78","3","5","205","0","7","456702"
"624","Phillip Brown4","170","0","Great Plains","US","1995","7","3","8","25","0","32","3","3","236","0","5","499540"
"625","Christopher Bledsoe","169","0","Great Plains","US","1343","7","9","20","3","0","108","6","4","448","1","7","466245"
"626","Logan Collins2","169","0","Indiana","US","1581","6","3","5","1","0","18","5","4","131","0","4","319090"
"627","Blaze Burwell","169","0","Illinois","US","2366","5","1","2","16","0","10","3","2","65","0","5","268889"
"628","Cruise Caudell","169","0","Georgia","US","2954","8","1","5","0","0","8","3","2","134","0","9","100120"
"629","Connor M. Wilson","168","0","Mid-South","US","4955","4","8","11","73","3","14","1","1","286","4","3","380166"
"630","Collin Rutledge2","168","0","Illinois","US","1168","7","4","8","29","0","12","5","5","136","3","4","435009"
"631","Kevin Roark","168","0","Mid-South","US","428","9","2","26","0","0","72","6","9","368","0","7","42533"
"632","Randy Crowder","167","0","Great Plains","US","2819","4","2","3","30","1","4","2","1","90","1","4","311526"
"633","Ryan M Brown","167","0","Georgia","US","4123","7","1","3","28","1","14","2","2","90","1","8","246612"
"634","Kevin Diggins","167","0","Midwest","US","1658","5","1","3","0","0","10","4","3","94","0","7","293696"
"635","Jack Pellicer","167","0","Mid-South","US","2574","8","1","4","0","0","18","3","2","125","0","5","139812"
"636","Alex Renfro","166","0","Great Plains","US","1986","7","1","3","26","1","4","4","3","89","1","3","266112"
"637","Thomas Bequette","166","0","Great Plains","US","2045","7","3","6","0","0","22","3","3","155","0","7","265367"
"638","Jason Karlavige","166","0","Pennsylvania","US","4558","7","0","2","0","0","2","1","2","70","0","6","33234"
"639","Tyler Woodall","165","0","Mid-South","US","1779","4","4","5","39","2","14","4","2","160","0","5","282106"
"640","Cole Moore","165","0","Great Plains","US","1644","5","4","7","18","1","14","4","2","182","0","6","203770"
"641","Cale Olson","165","0","Great Plains","US","1750","7","3","5","32","1","16","5","3","143","1","7","469207"
"642","Andy Maines","164","0","Great Plains","US","1940","7","3","8","29","1","20","3","3","201","1","6","477421"
"643","Jarrett Herbison","164","0","Canada","CA","3540","8","1","4","0","0","16","2","3","121","0","10","149716"
"644","RJ Reynolds","163","0","Midwest","US","1899","4","8","11","29","1","40","4","2","356","1","3","302154"
"645","Cameron Clark","162","0","Mid-South","US","1216","8","1","8","2","0","40","6","5","160","0","9","353049"
"646","Kevin Mcmillion","161","0","Mid-South","US","1521","7","2","7","26","1","24","4","3","191","1","4","484907"
"647","Kevin Hindman","161","0","Pennsylvania","US","1866","8","1","4","6","1","12","3","3","124","0","8","492688"
"648","Zackery Plumb","161","0","New York","US","1672","9","2","7","0","0","12","5","3","75","0","7","341152"
"649","Jacob Swanson2","161","0","Illinois","US","1213","9","2","9","0","0","42","8","6","121","0","7","324822"
"650","Brandon Freeburg","161","0","Illinois","US","3169","7","1","3","0","0","8","3","3","66","0","5","450335"
"651","Codi Kelley","161","0","Great Plains","US","1626","8","1","4","0","0","18","4","4","85","0","8","276054"
"652","Kyle Bethel","160","0","California Club","US","2073","6","4","6","10","1","24","3","2","179","0","6","39239"
"653","Josh Sunn","160","0","New England","US","1824","10","0","5","0","0","16","3","4","106","0","9","213291"
"654","Kyle Johnson4","159","0","Midwest","US","1663","4","5","6","32","1","8","5","3","160","1","5","287837"
"655","Dominique Foster","159","0","Texas","US","2070","8","1","4","0","0","10","4","3","119","0","7","370088"
"656","Evan Fredline","159","0","Michigan","US","3292","8","0","4","0","0","10","2","4","132","0","7","388919"
"657","Gabe Elkins","158","0","Mid-South","US","1105","7","3","8","12","1","48","6","3","169","2","7","415846"
"658","Tristan Carman","158","0","Texas","US","2326","1","1","1","28","1","2","3","1","30","1","1","265972"
"659","Royal Cutway","158","0","Northwest","US","1582","6","1","3","42","1","10","3","3","74","1","4","229803"
"660","Noah Garner","158","0","Carolina","US","3803","4","3","3","0","0","14","1","1","90","0","4","178006"
"661","Jacob Bash2","158","0","Pennsylvania","US","1729","6","3","6","2","0","46","7","2","151","0","5","72910"
"662","Tyler Johnson10","158","0","Great Plains","US","3290","2","1","1","12","0","4","4","1","30","0","2","312944"
"663","Jonathan Lampman","158","0","Pennsylvania","US","2042","5","1","2","17","0","4","3","2","70","1","5","297721"
"664","Mike GA Harper","157","0","Georgia","US","1475","5","3","5","25","1","16","4","4","154","0","5","419994"
"665","Alex Pacheco","157","0","International Club","US","1766","7","1","7","0","0","42","4","3","201","0","8","477434"
"666","Jarrod Melton","157","0","Indiana","US","1817","9","1","5","0","0","14","3","4","111","0","8","438957"
"667","AJ D. Clark","156","0","Indiana","US","2076","4","2","3","36","1","2","3","2","98","2","2","354926"
"668","Andrew R Johnson","156","0","Midwest","US","2110","5","2","3","13","0","14","2","2","94","1","5","307210"
"669","Jordan Gleckler","156","0","Northwest","US","2472","6","1","3","0","0","6","2","2","93","0","9","354902"
