"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
"153","Josh Vinci","495","0","Ohio","US","2715","7","4","11","9","0","26","2","6","349","0","5","263898"
"154","Kody Herrin","491","0","Illinois","US","2034","3","5","6","65","2","8","3","5","176","2","5","358363"
"155","Jacob Harris","491","0","Mid-South","US","3726","7","5","11","14","0","38","2","6","243","1","6","230129"
"156","Steven Greene Jr.","490","0","Carolina","US","1928","7","16","36","106","3","118","5","8","810","4","6","378936"
"157","Nathan Smith4","489","0","Mid-South","US","3210","3","5","5","35","1","2","2","4","165","1","3","79349"
"158","Landen Jackson","488","0","Mid-South","US","1180","5","8","12","158","5","18","4","8","313","3","4","283370"
"159","Blake Matjoulis","486","0","New York","US","9343","4","3","4","46","3","0","1","4","79","2","6","273418"
"160","Stephen McDonald","486","0","Mid-South","US","2515","7","4","14","18","1","34","4","8","378","0","7","435719"
"161","Carl McKinney","485","0","Pennsylvania","US","2230","6","8","15","28","1","48","7","7","377","2","4","368914"
"162","Eli Stack","479","0","Ohio","US","1757","7","9","21","73","3","86","5","8","585","1","7","390770"
"163","Chad Ragsdale","476","0","California Club","US","1995","7","6","14","22","1","46","2","6","424","2","5","376637"
"164","Jason Martin7","476","0","Northwest","US","2521","5","3","8","0","0","28","4","7","221","0","5","272446"
"165","Jacob Blair","475","0","Great Plains","US","2334","7","3","12","0","0","12","3","8","358","0","7","49613"
"166","Adam Elby","473","0","California Club","US","6087","1","3","3","83","2","0","1","3","90","2","2","80993"
"167","Davin Cardwell","473","0","Mid-South","US","5463","2","3","3","30","1","2","1","3","90","0","2","274807"
"168","Benjamin Newman","472","0","Great Plains","US","1655","6","16","39","55","1","164","7","8","1065","1","8","414815"
"169","Eric Burke","469","0","Georgia","US","2156","6","4","9","53","1","10","3","7","210","2","4","49986"
"170","Cody Dutton","466","0","Virginias","US","3431","7","6","10","15","1","44","2","5","292","0","6","65222"
"171","Jacob Fields","464","0","Indiana","US","5992","2","6","7","86","4","0","1","3","209","4","2","248798"
"172","Alonzo King","463","0","New Jersey","US","2209","6","9","21","78","2","60","5","8","505","6","6","376158"
"173","Petie Madrid","461","0","Virginias","US","947","7","11","30","0","0","84","6","8","645","0","6","75100"
"174","Travis Creech4","460","0","Ohio","US","2006","6","10","19","29","2","46","3","8","431","1","6","434719"
"175","Caleb Kill","460","0","Michigan","US","2317","7","6","13","1","1","54","4","6","297","0","8","458355"
"176","Colton W Hardy","459","0","West","US","2974","6","10","20","47","2","32","1","4","658","1","8","162481"
"177","Chris Fisher","459","0","Great Plains","US","5371","2","4","4","53","2","4","1","3","125","2","2","86150"
"178","Kody Bray","457","0","Great Plains","US","2140","5","9","19","46","3","48","4","6","556","3","5","283283"
"179","Jacob Harrell","456","0","Carolina","US","2474","5","7","12","26","1","42","2","6","311","0","5","349328"
"180","Randy Crowder","456","0","Great Plains","US","2819","5","3","5","4","1","20","2","5","132","0","5","311526"
"181","Bradley Weaver","454","0","Carolina","US","2762","8","4","16","0","0","34","3","5","446","0","7","105749"
"182","Bill Boldman","453","0","Indiana","US","1752","7","11","28","27","1","76","4","8","780","0","7","75449"
"183","Jeremy Capron","448","0","Midwest","US","5879","2","3","3","23","1","0","1","3","90","0","4","150541"
"184","Brandon Schmidt","446","0","Midwest","US","6383","3","12","15","139","7","12","1","3","450","5","4","42361"
"185","Brandon Holtmeier","446","0","Great Plains","US","3468","5","11","17","29","1","36","3","5","503","1","5","272278"
"186","Dustin Sizemore","446","0","Mid-South","US","4016","5","4","6","57","0","10","1","4","155","2","5","280294"
"187","Michael Bengen","445","0","Midwest","US","2308","7","8","22","51","0","86","4","8","554","6","3","393942"
"188","Jacob Kolwyck2","445","0","Indiana","US","1964","3","6","7","29","1","14","3","5","215","2","4","412359"
"189","Tyler Frye","442","0","Great Plains","US","2044","6","6","14","18","0","78","2","5","398","0","7","148570"
"190","Mason Clark","442","0","Michigan","US","6509","6","5","10","2","0","24","2","5","271","0","6","249209"
"191","Nathen Gonderman","435","0","California Club","US","1745","6","5","12","41","2","54","7","8","374","1","6","194056"
"192","Terry Sanders3","434","0","Northwest","US","1211","7","8","18","69","3","52","8","7","357","3","6","427675"
"193","Dylan Mott","432","0","Pennsylvania","US","3106","7","2","6","30","1","6","2","4","195","1","6","345660"
"194","Craig Adamzak","431","0","Midwest","US","3444","4","6","9","144","5","14","2","4","311","6","2","142402"
"195","Brycen Mayes","428","0","California Club","US","520","8","17","52","198","4","172","7","8","1107","5","6","372534"
"196","Nathan NesSmith","423","0","California Club","US","2346","7","8","17","31","1","40","2","5","468","1","4","394439"
"197","Erik Gardner","423","0","Indiana","US","1761","5","6","12","0","0","30","4","8","367","0","7","18951"
"198","Dakota Ewing","423","0","Illinois","US","3044","5","5","7","5","0","34","2","4","230","0","4","412865"
"199","Eric Scalf","422","0","Ohio","US","4925","5","4","6","26","0","12","1","3","189","3","2","268191"
"200","Austin J Yarbrough","421","0","Georgia","US","4731","3","8","8","72","4","14","1","3","240","3","3","184376"
"201","Trent Ivey2","420","0","Carolina","US","5007","3","4","4","43","2","12","2","3","119","1","4","269746"
"202","Pete Kiley","418","0","Midwest","US","1457","8","10","32","0","0","60","5","7","538","0","8","346930"
"203","Christopher Joy","416","0","Indiana","US","5161","3","10","11","174","6","2","1","4","336","4","3","364424"
"204","Nicholas Books","415","0","Midwest","US","2591","5","6","10","58","2","18","2","4","290","2","4","369219"
"205","Dillon Groover","409","0","New York","US","2312","6","17","31","97","5","92","11","5","781","5","6","414391"
"206","Zach Michael","409","0","Ohio","US","1721","7","2","8","4","0","16","4","8","242","0","11","87929"
"207","Rodney Newcomb","408","0","Midwest","US","751","6","26","43","291","7","84","4","8","1066","11","5","361262"
"208","Brett Wheeler","406","0","Australia/NZ","AU","4537","2","3","3","37","1","6","1","3","95","2","2","60152"
"209","Keith Erickson2","402","0","Midwest","US","1897","6","6","11","43","1","46","3","6","330","1","6","419291"
"210","Kyle Learned","401","0","Mid-South","US","1755","6","12","21","77","2","66","4","7","485","2","6","269113"
"211","Nicholas Johnson9","401","0","California Club","US","2663","5","3","5","55","1","16","3","4","144","2","3","411953"
"212","Wyatt Brown","400","0","California Club","US","3580","8","2","12","0","0","38","2","6","335","0","8","328186"
"213","Daniel Passmore","397","0","Mid-South","US","2909","7","2","13","31","2","48","1","5","372","0","6","176590"
"214","Brandon Ball","395","0","Mid-South","US","1388","4","7","9","75","3","18","7","6","192","3","3","329975"
"215","Bradley Isbell","395","0","Illinois","US","1881","7","5","12","105","3","22","3","7","264","3","5","425094"
"216","Jake Froemke","393","0","Midwest","US","4412","5","6","9","92","4","22","1","3","269","2","4","285766"
"217","Bailey Jones2","393","0","California Club","US","2065","6","4","8","81","3","8","3","4","187","2","4","327063"
"218","Michael Davis24","393","0","Great Plains","US","1793","8","4","19","15","0","42","3","8","459","1","7","390960"
"219","Nick Clinkenbeard","390","0","Texas","US","2039","7","5","17","37","1","48","2","8","363","2","7","295592"
"220","Ricky Mendoza3","388","0","Mid-South","US","1554","4","6","7","92","3","8","7","6","190","4","4","268998"
"221","Cody Rider","386","0","Pennsylvania","US","2842","6","9","18","93","2","54","5","6","446","3","5","438686"
"222","Curtis Daffern","386","0","Texas","US","1544","8","4","20","23","1","88","3","8","569","0","7","416274"
"223","Andrew Gross2","384","0","Midwest","US","2281","6","4","6","0","0","8","3","6","187","0","6","387043"
"224","Matt Dargie","383","0","Indiana","US","2352","7","5","14","3","0","50","3","5","424","0","7","472521"
"225","Mason Crawford","382","0","Texas","US","5500","3","2","3","46","2","2","1","3","63","1","4","269138"
"226","Ashton Winger3","382","0","Georgia","US","3421","3","6","6","35","1","32","2","3","194","1","5","447452"
"227","Payton Talbot","381","0","New York","US","3846","8","4","17","15","0","58","2","6","430","2","6","422059"
"228","Cody Noodwang","380","0","Great Plains","US","2630","4","7","12","145","6","26","3","6","299","5","3","323333"
"229","Mike McKinney","378","0","Illinois","US","5768","3","4","5","52","3","8","1","3","139","1","5","29915"
"230","Clay Debban","377","0","Northwest","US","4642","3","4","4","42","1","4","1","3","124","3","1","272597"
"231","Matt Martin","377","0","Texas","US","3347","5","4","5","26","1","18","2","3","164","0","5","49992"
"232","Logan Naslund","375","0","Midwest","US","1985","6","14","28","56","1","122","4","4","733","2","6","412669"
"233","Kelby Taylor","374","0","Great Plains","US","2955","4","7","10","63","2","30","4","3","330","2","5","439993"
"234","Cody Enders","374","0","Pennsylvania","US","2198","7","8","21","0","0","32","4","8","656","0","7","402312"
"235","Wes Kirchner","371","0","Midwest","US","2419","3","6","7","20","1","10","3","4","214","0","5","296559"
"236","Derek Keeling","371","0","Texas","US","2098","7","9","21","1","0","68","5","5","594","0","8","150022"
"237","Chris Martin5","370","0","Georgia","US","2013","5","7","12","166","5","40","3","4","304","3","4","373132"
"238","Kevin Williamson","368","0","Carolina","US","2617","5","5","9","11","1","20","3","5","244","1","6","17936"
"239","Ryan A Underwwod","367","0","Carolina","US","5570","4","3","5","46","2","8","1","4","134","1","6","281939"
"240","Dalton Conner","366","0","Carolina","US","2824","5","5","7","30","1","20","2","5","186","0","5","266602"
"241","Jay Crum2","365","0","Mid-South","US","2143","5","11","19","56","2","50","4","5","585","1","5","269312"
"242","Josh Sunn","365","0","New England","US","1824","7","4","12","48","2","28","3","4","327","1","7","213291"
"243","Brian Dobie","365","0","Virginias","US","2246","7","5","13","34","0","42","3","6","416","1","7","44645"
"244","Knicko Hartung","364","0","Mid-South","US","1818","5","10","19","52","1","50","3","6","579","1","5","332970"
"245","Dave Slade","363","0","Pennsylvania","US","3643","3","4","4","1","1","0","2","4","125","0","4","22792"
"246","Andy Hunter","362","0","Midwest","US","3423","6","3","7","69","2","10","1","4","210","2","5","233661"
"247","Brooks Johnston","362","0","Great Plains","US","1342","8","4","21","0","0","132","7","8","521","0","9","415778"
"248","Carter Roozenboom","360","0","Midwest","US","1847","7","5","12","31","1","24","3","8","334","1","9","321721"
"249","Joshua Johnson6","360","0","Great Plains","US","1903","7","4","14","35","1","24","3","6","394","1","7","271465"
"250","Ryan Gierke","359","0","Midwest","US","2814","5","16","26","132","5","58","5","5","673","5","4","323183"
"251","Topper Dugas","359","0","Midwest","US","2258","5","3","6","49","1","20","3","4","184","2","5","365912"
"252","Connor Williamson","356","0","Pennsylvania","US","1440","4","9","13","159","6","20","5","5","322","2","6","312852"
"253","Casey Lindell","356","0","Great Plains","US","1989","4","4","6","18","1","12","6","5","189","1","5","270351"
"254","Mick Warde","356","0","Australia/NZ","AU","1362","6","6","9","3","0","20","3","6","237","0","5","295662"
"255","Cody Gatzke","356","0","Great Plains","US","2235","6","4","7","12","0","0","3","5","225","0","6","273493"
"256","Hunter Parsons","355","0","Midwest","US","4028","7","4","11","30","1","34","3","6","269","1","7","199459"
"257","Chris Kuchta","355","0","Midwest","US","3650","7","2","5","0","0","8","2","4","152","0","7","253859"
"258","Shane J. Williams","354","0","Ohio","US","2253","8","4","12","32","2","46","4","6","304","0","7","413210"
"259","Roman Wesley","354","0","Mid-South","US","2587","6","3","6","0","0","24","2","4","194","0","6","204954"
"260","Jonathan Gaston","352","0","Virginias","US","1801","8","6","23","1","0","68","8","8","626","0","8","270561"
"261","Daniel Thorson","352","0","West","US","2591","8","3","8","0","0","26","3","6","249","0","6","88005"
"262","Kyle Miller","351","0","Northwest","US","3880","4","11","13","88","3","22","2","3","419","4","3","65170"
"263","Devin Vaughan3","351","0","California Club","US","2127","7","8","21","65","4","80","5","6","524","2","6","431366"
"264","Anthony Goyet","351","0","California Club","US","2101","7","4","14","1","0","62","4","8","415","0","9","281961"
"265","Reese Coyle","347","0","Midwest","US","1394","5","4","9","30","1","18","4","6","280","1","6","408022"
"266","Bryan Root","346","0","Great Plains","US","3242","3","3","3","0","0","4","2","3","90","0","3","303501"
