"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
"267","Zachary Peterson","146","0","Michigan","US","2210","5","2","4","0","0","18","4","3","109","0","6","143542"
"268","Brandon Franklin","146","0","Great Plains","US","1817","8","1","7","0","0","18","8","4","177","0","9","319082"
"269","Joshua Laughton","144","0","California Club","US","3754","2","1","1","25","0","0","1","1","30","1","1","15882"
"270","James Robinson2","143","0","West","US","1331","8","2","16","0","0","24","6","5","337","0","8","44450"
"271","Bruce Smith5","143","0","Australia/NZ","AU","1753","5","1","3","0","0","10","4","2","90","0","4","294882"
"272","Jonathan Smith12","142","0","Mid-South","US","2278","5","1","3","20","0","12","4","2","89","0","6","204853"
"273","Jackson Callow","141","0","Australia/NZ","AU","3751","6","2","3","0","0","12","2","2","90","0","10","308947"
"274","Jérémy St-louis","141","0","Canada","CA","3941","8","2","5","0","0","2","8","3","108","0","10","266782"
"275","Willy Miller","141","0","Midwest","US","1216","8","2","5","0","0","12","4","4","116","0","8","308652"
"276","Nathan Paynter","141","0","Ohio","US","1947","7","0","2","0","0","8","3","2","60","0","7","275911"
"277","Brian Weyandt Jr","140","0","Pennsylvania","US","5743","2","1","1","18","0","4","1","1","30","1","1","86801"
"278","Dennis Potridge Jr","139","0","Virginias","US","2586","4","2","2","0","0","4","3","2","60","0","7","264890"
"279","Dylan Morando","139","0","Pennsylvania","US","2915","7","1","3","0","0","2","3","3","89","0","5","329990"
"280","Justin Thomas","138","0","Illinois","US","4065","5","1","2","0","0","2","1","2","60","0","5","18045"
"281","Hobson Mahan","138","0","Mid-South","US","2134","6","1","2","0","0","14","3","2","60","0","6","308892"
"282","Brandon Maitland","137","0","Midwest","US","2306","6","1","2","0","0","6","2","2","60","0","7","331732"
"283","Kyle Thompson","136","0","Midwest","US","1834","6","1","2","9","1","2","3","2","60","0","6","263674"
"284","Zach Leonhardi","135","0","Georgia","US","6382","2","2","2","34","1","0","1","1","60","1","6","83087"
"285","Clyde Saunders2","134","0","Ohio","US","1759","6","1","2","0","0","0","5","2","60","0","5","250146"
"286","Clint Keenan","134","0","Ohio","US","2504","6","1","3","9","0","14","3","2","89","1","6","122271"
"287","Rick Solari","133","0","Virginias","US","1623","3","2","3","10","0","8","4","2","87","0","5","323832"
"288","Brad Pease","133","0","Pennsylvania","US","2106","6","1","5","0","0","10","4","3","143","0","6","316312"
"289","Eric Hanna2","133","0","Great Plains","US","2421","7","1","2","0","0","6","3","2","50","0","10","266624"
"290","Michael Miller14","132","0","Florida","US","1206","6","2","4","0","0","8","3","2","89","0","6","314876"
"291","Eric Keller","132","0","Florida","US","4244","6","1","3","0","0","10","3","3","86","0","7","319065"
"292","Mark Joski","132","0","Midwest","US","1923","8","1","7","0","0","28","6","3","202","0","9","269686"
"293","Dave Slade","131","0","Pennsylvania","US","3643","6","1","2","0","0","4","2","2","60","0","8","22792"
"294","Garrett Robinson","130","0","Georgia","US","5263","4","2","3","15","1","16","2","2","90","1","3","240326"
"295","Chris Brown14","130","0","Carolina","US","3449","5","2","2","0","0","2","3","2","59","0","5","249288"
"296","Cole Smith2","129","0","Midwest","US","1780","5","3","4","0","0","10","4","2","119","0","6","271595"
"297","Brandon Fitzgerald","129","0","Midwest","US","2496","7","2","4","0","0","4","3","2","118","0","9","300935"
"298","Patrick Risso Jr","128","0","Northwest","US","1870","8","1","6","1","0","20","5","4","123","0","7","80275"
"299","Dustin Sizemore","127","0","Mid-South","US","4016","5","1","2","0","0","4","2","2","60","0","6","280294"
"300","David Elson2","127","0","Great Plains","US","1212","10","0","6","0","0","18","7","4","105","0","10","288515"
"301","Nate Chodur","125","0","Midwest","US","4803","3","2","2","25","1","2","1","1","60","1","3","51394"
"302","Colin Hewett","124","0","Australia/NZ","AU","1425","7","1","6","0","0","16","5","5","136","0","7","173643"
"303","Chad Earnst","123","0","Pennsylvania","US","2680","6","1","3","0","0","0","2","3","88","1","5","277898"
"304","Justin Pruitt","123","0","Virginias","US","2481","6","1","2","0","0","4","2","2","52","0","5","301796"
"305","T. Beau Brannon","123","0","Georgia","US","3939","7","1","2","0","0","8","2","2","59","0","10","236865"
"306","Randall Carter","122","0","Mid-South","US","5119","1","1","1","30","1","2","1","1","30","1","1","290760"
"307","Brandyn Proudfoot","122","0","Pennsylvania","US","5352","2","2","2","0","0","4","2","1","60","0","4","267274"
"308","Andrew Schaefer","121","0","Great Plains","US","1214","5","1","2","0","0","4","5","2","58","0","7","240591"
"309","Steve Ritter","121","0","Ohio","US","1608","8","1","3","0","0","8","3","2","90","0","8","25257"
"310","Craig Swartz","121","0","Ohio","US","3842","9","0","6","0","0","14","3","3","177","0","11","239082"
"311","Mike McKinney","120","0","Illinois","US","5768","2","2","2","23","1","2","1","1","60","0","2","29915"
"312","Tony Debele","120","0","Great Plains","US","2587","9","0","4","0","0","4","3","3","119","0","10","254549"
"313","Cody Gray","119","0","California Club","US","3763","6","1","3","30","1","4","3","2","89","0","7","327786"
"314","Brian Dobie","119","0","Virginias","US","2246","7","2","4","0","0","2","5","4","114","0","8","44645"
"315","Audie Ford","119","0","Mid-South","US","1166","8","2","9","0","0","20","7","6","175","0","7","290283"
"316","Daniel Satriano","119","0","Great Plains","US","3616","8","1","4","0","0","4","3","3","107","0","8","273593"
"317","Carson Nichelson","118","0","Georgia","US","3470","5","2","2","0","0","2","6","2","58","0","6","315167"
"318","Tyler D Hudson","117","0","Mid-South","US","7409","1","1","1","30","1","0","1","1","30","1","1","17070"
"319","Matt Deese","117","0","Carolina","US","3526","9","1","3","0","0","16","5","3","65","0","10","144389"
"320","zach mcLaughlin","116","0","Ohio","US","3722","7","0","2","0","0","6","1","2","60","0","8","270376"
"321","Kevin Holzner","116","0","Illinois","US","1530","8","0","2","0","0","4","5","2","60","0","8","82016"
"322","Jamie Dobbs","116","0","Indiana","US","1872","8","0","7","0","0","28","5","3","204","0","8","302596"
"323","Ryan Broughton","115","0","Ohio","US","2444","8","0","3","0","0","12","3","3","78","0","9","47249"
"324","DJ Kilanowski","114","0","Illinois","US","4088","1","1","1","4","1","0","1","1","30","0","2","301389"
"325","David Galloway JR","114","0","Pennsylvania","US","4264","7","1","4","0","0","12","2","2","60","0","7","280031"
"326","Mason Crawford","113","0","Texas","US","5500","2","2","2","30","1","0","4","1","60","1","3","269138"
"327","Dalton Cloyd","113","0","Great Plains","US","5047","9","0","5","0","0","32","3","4","135","0","9","323204"
"328","Blake Pigeon2","112","0","Texas","US","1782","8","3","13","0","0","26","7","6","266","0","8","339733"
"329","Heath Lawson","112","0","Mid-South","US","3300","2","1","1","0","0","2","2","1","30","0","3","230961"
"330","Mike Vaningan","112","0","Midwest","US","2188","6","1","3","7","0","2","4","3","76","1","4","302532"
"331","Damon Cooley","112","0","Ohio","US","1804","6","1","2","0","0","4","3","2","60","0","6","273748"
"332","Chuck Shaer","112","0","Illinois","US","1112","10","0","5","0","0","8","4","4","120","0","8","46631"
"333","Joseph Rinne","110","0","Great Plains","US","1527","6","1","4","29","1","6","4","2","101","0","7","96939"
"334","Travis Vinson","110","0","Mid-South","US","2712","7","0","2","0","0","4","5","2","60","0","8","343589"
"335","Timothy Preator","109","0","Mid-South","US","778","6","1","3","0","0","10","5","2","59","0","5","302018"
"336","Ben Nile","109","0","New England","US","1868","7","1","3","0","0","2","4","3","89","0","7","58327"
"337","Phillip Wilson","108","0","Carolina","US","3116","5","5","6","0","0","24","4","2","157","0","7","310934"
"338","Matthew Randall3","108","0","Atlantic","US","1141","7","2","8","0","0","4","8","4","153","1","9","258351"
"339","Sean Freeman3","107","0","Mid-South","US","1823","4","3","3","0","0","6","4","2","90","0","6","295876"
"340","Chase Cuddy","106","0","Great Plains","US","1562","7","2","6","0","0","18","6","2","153","0","9","295020"
"341","Cazz Bedford","106","0","Florida","US","2859","4","3","3","0","0","6","4","2","90","0","5","238566"
"342","Tyler Chalk","106","0","Indiana","US","2626","3","1","1","0","0","4","3","1","30","0","6","172143"
"343","Christopher Lewis4","106","0","Ohio","US","2257","4","1","1","0","0","2","2","1","30","0","5","264604"
"344","Gerald Jones","106","0","California Club","US","2694","5","1","2","0","0","4","4","2","59","0","6","316438"
"345","Justin Gledhill","106","0","Mid-South","US","2448","7","1","3","0","0","14","3","3","86","0","8","37307"
"346","Andrew Ball2","106","0","Michigan","US","1529","8","0","5","0","0","8","5","5","146","0","8","227998"
"347","Thomas C Carberry","105","0","New Jersey","US","2651","1","1","1","12","1","0","2","1","30","0","2","276344"
"348","BooMan Galloway","105","0","Georgia","US","1759","7","1","3","0","0","2","4","3","86","0","7","306097"
"349","RJ Cline","104","0","Virginias","US","2698","4","2","3","6","1","6","3","2","70","0","5","266860"
"350","Joe Ahlin","104","0","West","US","1641","5","2","4","0","0","6","5","2","103","0","4","28242"
"351","Rusty L Kruger","104","0","California Club","US","5068","3","1","1","0","0","0","1","1","30","0","2","181056"
"352","Trevor Chaney","104","0","Michigan","US","2074","8","0","2","0","0","6","3","2","60","0","6","268701"
"353","Dylan Bates","104","0","Great Plains","US","3146","9","0","4","0","0","20","4","4","91","0","9","294209"
"354","Jared Nash","103","0","Illinois","US","1413","7","1","2","30","1","10","5","2","58","1","5","285619"
"355","Mick Warde","103","0","Australia/NZ","AU","1362","7","1","3","0","0","4","6","3","68","0","9","295662"
"356","Ethan Pickard","103","0","Illinois","US","2462","9","0","2","0","0","4","2","2","60","0","9","289501"
"357","Christopher Long3","102","0","Mid-South","US","2119","5","2","2","0","0","0","6","2","60","0","4","294430"
"358","Greg Thompson2","101","0","Ohio","US","2994","2","1","1","1","0","2","3","1","30","0","3","268551"
"359","Scott Parker3","101","0","New England","US","1588","5","1","2","0","0","12","4","2","60","0","7","213852"
"360","Blake Lappan","100","0","Great Plains","US","1811","10","0","2","0","0","8","4","2","59","0","8","81308"
"361","Matt Kocher","99","0","Pennsylvania","US","3669","4","3","3","0","0","8","2","1","90","0","6","109076"
"362","Nick L. Gray","99","0","Midwest","US","3272","4","1","1","0","0","0","2","1","30","0","9","253049"
"363","Peter Wytaske","98","0","Midwest","US","1393","10","2","10","0","0","36","8","3","232","0","10","267483"
"364","Dalton Conner","98","0","Carolina","US","2824","8","0","3","0","0","2","2","2","89","0","8","266602"
"365","Drey Maddox","98","0","Mid-South","US","1968","9","0","3","0","0","6","4","3","59","0","6","268320"
"366","Zach Timchak","97","0","Pennsylvania","US","2153","7","2","4","0","0","18","5","2","119","0","9","339022"
"367","Robert Henshaw","97","0","Pennsylvania","US","1742","5","1","2","0","0","4","4","2","60","0","10","268837"
"368","Lindsay Hobbs","97","0","Australia/NZ","AU","2581","6","1","2","0","0","0","5","2","60","0","8","303304"
"369","Josh Sunn","97","0","New England","US","1824","6","1","2","0","0","2","3","2","30","0","3","213291"
"370","Erik Arensdorf","97","0","Midwest","US","1609","6","1","3","0","0","10","3","2","86","0","6","255121"
"371","KJ Goodwin","97","0","West","US","990","7","0","4","0","0","8","6","3","96","0","8","307747"
"372","Jayne Hansen","96","0","Canada","CA","2647","2","1","1","0","0","2","3","1","30","0","5","283330"
"373","Cody Tucker","96","0","Carolina","US","3131","3","1","1","0","0","2","5","1","30","0","4","206144"
"374","Jeremy Rose","96","0","Illinois","US","3301","3","1","1","0","0","4","4","1","30","0","4","186663"
"375","Steve Haefke Jr.","96","0","Ohio","US","1854","9","0","5","0","0","8","3","3","124","0","8","311560"
"376","Craig Gullixson","95","0","Midwest","US","3350","6","1","2","0","0","2","2","2","30","0","6","252417"
"377","Seth Chaney","95","0","Ohio","US","2889","8","1","2","0","0","6","2","2","48","0","4","299725"
"378","Timothy Trowbridge","95","0","Indiana","US","3025","8","1","7","0","0","6","5","4","169","0","7","336053"
"379","Ethan Stuckwisch","94","0","Illinois","US","2809","3","2","2","30","1","4","2","1","60","1","4","252196"
"380","Chess Hamby","94","0","Georgia","US","2961","5","1","1","0","0","10","3","1","30","0","7","143253"
"381","Michael Chilton","93","0","Mid-South","US","1980","2","2","2","6","1","4","5","1","60","0","3","110497"
"382","Steve Suckow","93","0","Northwest","US","1183","4","2","2","0","0","4","9","1","60","0","9","305173"
"383","Kyle Wiggins2","93","0","Florida","US","2250","2","1","1","0","0","0","4","1","30","0","3","266073"
"384","Josh Wetzel","93","0","Texas","US","1108","4","1","1","0","0","2","5","1","30","0","5","269145"
"385","Ronnie Wainscott","93","0","Illinois","US","2214","6","1","3","0","0","4","3","2","71","0","5","271993"
"386","Ty Garl","93","0","Pennsylvania","US","5195","6","1","3","0","0","6","4","1","62","0","3","338937"
"387","Brian Breece","93","0","Ohio","US","1664","6","1","3","0","0","8","4","3","51","0","6","291992"
"388","Ryan Bronson","93","0","Great Plains","US","2763","8","0","2","0","0","0","4","2","60","0","9","292988"
"389","Jd Sasse","92","0","Midwest","US","2250","3","1","1","0","0","0","3","1","30","0","3","304615"
"390","Keenen Golliet","92","0","Midwest","US","2830","7","1","3","2","0","20","3","1","60","1","8","147391"
"391","Howard Barlow","91","0","New York","US","3083","9","1","7","0","0","14","2","4","174","0","7","270966"
"392","Austin M Jones","90","0","Carolina","US","1646","6","1","2","28","1","2","5","2","47","0","3","139875"
"393","David Brown21","90","0","Midwest","US","2531","2","1","1","0","0","0","3","1","30","0","4","271688"
"394","Bryson Curry2","90","0","West","US","2881","2","1","1","0","0","4","2","1","30","0","3","169343"
"395","Tommy Dutcher2","90","0","California Club","US","1881","5","1","1","0","0","4","2","1","30","0","12","238925"
"396","Dylan Schriner","89","0","California Club","US","2817","6","1","3","0","0","16","4","2","78","0","5","44543"
"397","Clinton Barrett","89","0","Australia/NZ","AU","1382","9","1","3","0","0","6","4","3","70","0","7","317530"
"398","Jason Postell2","89","0","Georgia","US","2310","8","0","3","0","0","16","5","3","88","0","8","320133"
"399","Jared Turnbull","88","0","Canada","CA","1843","7","1","2","0","0","0","2","1","47","0","7","105232"
"400","Christopher Hoff","88","0","Midwest","US","3089","7","1","3","0","0","18","4","2","65","0","8","334912"
"401","Jamie Massey","88","0","Carolina","US","4880","6","0","3","0","0","6","2","2","80","0","4","339010"
"402","Kyle Johnson","87","0","Midwest","US","3401","3","2","2","0","0","8","1","1","60","0","5","18765"
"403","Landon Barker","87","0","Ohio","US","1977","4","1","1","0","0","6","6","1","30","0","8","277786"
"404","Blaise Deckert","87","0","Great Plains","US","2691","8","1","3","0","0","4","3","2","75","0","7","257609"
"405","Jonathan Liberty","87","0","New York","US","1439","6","0","1","0","0","2","5","1","30","0","10","284748"
"406","Martin W Karch","87","0","Great Plains","US","2990","6","0","1","0","0","8","2","1","30","0","7","191698"
"407","Petteri Suomalainen","87","0","Finland","FI","1449","9","0","5","0","0","6","6","4","121","0","11","248452"
"408","Jared Guzzardo","86","0","Mid-South","US","1560","7","0","2","0","0","8","5","2","60","0","6","296798"
"409","Cody James Kuglin","86","0","Northwest","US","952","8","0","4","0","0","18","4","3","112","0","10","301285"
"410","Mike Chasteen","84","0","Illinois","US","1822","1","2","2","32","2","0","4","1","60","1","2","24574"
"411","Jesse Wilson3","84","0","Georgia","US","1611","2","1","1","0","0","0","4","1","30","0","5","154413"
"412","Mike Keegan","84","0","Ohio","US","4895","5","1","1","0","0","4","2","1","30","0","5","269018"
"413","James Holt","84","0","Texas","US","1041","6","1","2","0","0","2","7","2","33","0","5","304143"
"414","Jonathan Lampman","83","0","Pennsylvania","US","2042","3","1","1","0","0","4","4","1","29","0","5","297721"
"415","Alexander Ostenson","82","0","Midwest","US","1545","5","2","2","0","0","10","3","1","60","0","5","117942"
"416","Corey Steinhauser","82","0","Australia/NZ","AU","2164","7","2","3","0","0","10","4","2","60","0","7","332514"
"417","Joshua Gayman","82","0","Pennsylvania","US","3715","5","1","1","0","0","6","2","1","30","0","8","37464"
"418","Jay Adair","82","0","Great Plains","US","1544","7","1","6","0","0","14","7","3","120","0","8","26299"
"419","Mark Wirth","82","0","Midwest","US","2200","8","1","2","0","0","0","3","1","59","0","10","35373"
"420","Eric Mohr","82","0","Mid-South","US","2054","8","1","2","0","0","12","5","2","54","0","10","337293"
"421","Gavin Ropchan","82","0","Northwest","US","2369","8","0","3","0","0","20","5","3","55","0","7","288924"
"422","Andrew R Johnson","81","0","Midwest","US","2110","6","3","5","0","0","12","4","1","104","0","7","307210"
"423","Nathan Clark3","81","0","Australia/NZ","AU","2475","7","1","2","0","0","8","3","2","60","0","4","258003"
"424","Brandon Franks","81","0","Indiana","US","2133","9","1","2","0","0","4","3","1","36","0","5","301482"
"425","Ricky Brinkman","80","0","Mid-South","US","1582","2","2","2","29","1","0","4","1","60","1","2","142626"
"426","Garett Estes","80","0","Mid-South","US","1849","3","2","2","20","1","4","4","1","59","0","6","257846"
"427","Brian Villeneuve","80","0","California Club","US","1594","4","2","3","0","0","4","5","2","89","0","5","39332"
"428","Dave Hartman","80","0","Michigan","US","2674","5","1","1","0","0","0","3","1","30","0","4","298790"
"429","Chris Bohlman","80","0","New York","US","2617","5","1","1","0","0","8","2","1","30","0","4","17040"
"430","Dan Ricehouse","80","0","West","US","2280","8","0","2","0","0","2","3","2","54","0","6","186536"
"431","Chad Wheeler","79","0","Mid-South","US","2415","3","1","1","12","0","0","3","1","30","0","3","263476"
"432","Dustin Enderle","79","0","Texas","US","2071","5","1","2","0","0","4","5","1","59","0","5","251950"
"433","Tanner McCullough","79","0","Canada","CA","1626","6","1","2","0","0","8","4","2","54","0","6","179850"
"434","Shawn Bowers","79","0","Midwest","US","1975","6","1","3","0","0","10","7","2","89","0","8","322619"
"435","Jason Williamson","79","0","Illinois","US","1656","7","1","2","0","0","10","4","2","59","0","8","61024"
"436","Connor Williamson","79","0","Pennsylvania","US","1440","9","1","4","0","0","14","7","4","70","0","8","312852"
"437","Patrick Rachels","79","0","Carolina","US","1338","10","0","6","0","0","14","5","5","152","0","9","125432"
"438","Christian Pedersen","78","0","New England","US","2553","3","1","1","0","0","6","3","1","30","0","2","22018"
"439","Jake Porterfield","78","0","Florida","US","1712","6","1","2","0","0","6","4","2","53","0","4","330916"
"440","Joseph Durbin","78","0","Florida","US","1590","7","1","3","0","0","16","4","2","68","0","6","302962"
"441","CJ Fritz","78","0","Great Plains","US","1229","9","0","3","0","0","18","4","2","82","0","10","258584"
"442","John Lyday","77","0","Carolina","US","1618","2","1","1","0","0","0","4","1","30","0","3","195298"
"443","Cory Spencer","77","0","Florida","US","1476","2","1","1","0","0","2","6","1","30","0","2","16875"
"444","Blade Whitt","77","0","Virginias","US","4880","3","1","1","0","0","0","2","1","30","0","3","24011"
"445","Lon Franks","77","0","Illinois","US","2507","5","1","3","0","0","4","2","1","90","0","7","305571"
"446","Tom Hameka","77","0","Texas","US","2439","5","1","3","0","0","12","5","1","90","0","7","95723"
"447","Bryan Dorge","77","0","Midwest","US","1785","9","0","2","0","0","0","3","2","60","0","8","286021"
"448","Barry Sauder","76","0","Illinois","US","1993","2","1","1","28","0","0","4","1","30","1","1","24596"
"449","Skyler Carroll","76","0","Great Plains","US","3380","3","1","1","0","0","6","3","1","29","0","3","289071"
"450","Rylan Furler","76","0","Australia/NZ","AU","2663","4","1","1","0","0","4","2","1","30","0","10","216070"
"451","Logan Mitchell","76","0","Great Plains","US","1381","8","1","2","0","0","8","4","2","59","0","8","188503"
"452","Jeremy Rouse","75","0","Canada","CA","1718","3","1","1","0","0","4","4","1","30","0","5","202686"
"453","Brandon Holder","75","0","Mid-South","US","3217","5","1","1","0","0","0","3","1","30","0","3","30754"
"454","Brandon Little","75","0","Pennsylvania","US","2463","10","0","2","0","0","2","3","2","60","0","6","299891"
"455","Robert Tarbox Jr","74","0","New York","US","1963","6","0","1","0","0","6","3","1","30","0","10","147733"
"456","Travis Kause","74","0","Pennsylvania","US","1971","7","0","3","0","0","4","3","2","86","0","7","293179"
"457","Dustin Heath","74","0","Illinois","US","2583","9","0","6","0","0","12","3","2","101","1","6","343500"
"458","Dale Shaw","73","0","Canada","CA","2119","3","2","2","0","0","2","3","1","59","0","3","106972"
"459","Logan Rumsey","73","0","Pennsylvania","US","4329","8","1","4","2","0","16","3","1","80","0","8","307580"
"460","Cody Olsen","73","0","Northwest","US","3198","6","0","1","0","0","2","2","1","30","0","4","270379"
"461","John Ross4","72","0","Texas","US","2115","8","2","9","0","0","42","4","2","174","0","8","326903"
"462","Dylan Swinehart","72","0","Pennsylvania","US","1822","5","1","1","0","0","0","4","1","30","0","8","294465"
"463","Matthew Vann","72","0","Mid-South","US","1702","5","1","1","0","0","0","3","1","29","0","6","296172"
"464","Denton Threatt","72","0","Great Plains","US","1847","5","1","1","0","0","4","3","1","30","0","6","298588"
"465","Brandon Eriksen","72","0","Great Plains","US","920","7","0","3","0","0","12","6","3","85","0","6","321299"
"466","Matt Hoffman","72","0","New Jersey","US","1840","10","0","3","0","0","10","4","3","49","0","10","42867"
"467","Mike Rutherford","72","0","West","US","1505","10","0","8","0","0","36","7","5","142","0","10","50299"
"468","Jay Place","71","0","Carolina","US","6306","10","2","5","15","0","12","3","2","69","0","10","172417"
"469","Clifford Driskel","71","0","West","US","5719","6","1","2","0","0","0","2","2","30","0","6","317684"
"470","Cody Zobrist","71","0","Illinois","US","1990","6","1","2","0","0","4","4","2","58","0","6","307719"
"471","Adam Rhoades","71","0","Illinois","US","1991","7","1","2","0","0","8","7","1","58","0","6","50531"
"472","Clint Porter3","70","0","Indiana","US","957","3","1","1","0","0","4","5","1","30","0","7","185735"
"473","Ted Engler","70","0","Midwest","US","1927","6","1","2","0","0","6","3","1","60","0","8","65510"
"474","Jaron Hazen","70","0","Midwest","US","3489","9","1","2","0","0","2","3","2","32","0","10","324351"
"475","Mark Whitley","70","0","Carolina","US","2055","9","0","2","0","0","2","3","2","38","0","9","232858"
"476","Shannon Jordan","69","0","Australia/NZ","AU","2277","3","1","1","0","0","6","3","1","30","0","2","302030"
"477","Nate Sevals","69","0","Midwest","US","1262","4","1","1","0","0","0","5","1","30","0","2","300141"
"478","Zach DeLong","69","0","Virginias","US","1553","8","1","3","0","0","20","4","3","64","0","8","332777"
"479","Brock Atkins","69","0","Australia/NZ","AU","3314","9","1","2","0","0","12","2","2","60","0","8","271650"
"480","Jeffrey Herrick","68","0","California Club","US","2986","3","1","1","0","0","2","3","1","30","0","8","268480"
"481","Nathan Smith4","68","0","Mid-South","US","3210","6","0","1","0","0","2","2","1","30","0","7","79349"
"482","Joel Ramsey","68","0","Virginias","US","1446","7","0","1","0","0","2","4","1","29","0","10","301090"
"483","Matt Martin","67","0","Texas","US","3347","5","1","1","0","0","2","2","1","30","0","5","49992"
"484","Nathan Krengle","67","0","Indiana","US","1622","7","1","3","0","0","8","7","2","76","0","9","305109"
"485","Brian Lambert5","67","0","Carolina","US","2866","8","1","4","0","0","12","5","4","74","0","8","338101"
"486","Tucker Wingo","67","0","Mid-South","US","2356","9","0","2","0","0","8","2","2","37","0","8","21680"
"487","Korey Inglin","66","0","New Jersey","US","1512","6","2","3","0","0","10","5","2","71","0","6","142749"
"488","Jonathan Dungan","66","0","Great Plains","US","1397","2","1","1","0","0","2","6","1","30","0","3","273233"
"489","Nick Coffman","66","0","Great Plains","US","1542","7","1","2","0","0","2","4","2","54","0","8","59666"
"490","Cody Gloyne","66","0","Carolina","US","2958","9","1","2","0","0","0","2","2","29","0","10","262293"
"491","Ronald Corkwell","65","0","Indiana","US","2036","4","4","4","0","0","10","6","1","120","0","5","302421"
"492","Patrick Royalty","65","0","Great Plains","US","2031","5","2","2","0","0","4","3","2","30","0","5","274974"
"493","Brian Kunze","65","0","Indiana","US","2357","5","1","1","0","0","4","2","1","30","0","7","40400"
"494","Chad Crawford","65","0","Ohio","US","1435","7","1","4","0","0","2","7","3","48","0","6","294113"
"495","Kenneth Graves","65","0","Texas","US","1800","7","0","2","0","0","10","5","2","58","0","9","269129"
"496","Joe Bowen","65","0","West","US","1190","8","0","3","0","0","2","7","2","86","0","9","171288"
"497","Jeremy Pilkerton","64","0","Atlantic","US","2151","2","1","1","0","0","0","3","1","30","0","2","267674"
"498","Steven Taylor7","64","0","Midwest","US","1773","4","1","1","0","0","0","3","1","29","0","6","294767"
"499","Robert Hentschel","64","0","New York","US","2781","6","0","1","0","0","4","2","1","30","0","8","301815"
"500","Quentin Waynick","64","0","Great Plains","US","1959","7","0","3","0","0","0","4","2","88","0","7","232632"
"501","Rickey Bonham","63","0","Great Plains","US","1634","5","2","3","0","0","2","6","1","86","0","7","275101"
"502","Xavier Lauzon","63","0","Canada","CA","1728","2","1","1","0","0","2","6","1","30","0","5","60710"
"503","Sean McGennisken","63","0","Australia/NZ","AU","2768","5","1","1","0","0","2","3","1","29","0","7","267834"
"504","Blake Lehman","63","0","Carolina","US","1771","8","1","2","0","0","2","3","2","36","0","8","303172"
"505","Doug Caverley","63","0","Indiana","US","2981","8","1","5","0","0","16","3","2","123","0","8","279115"
"506","Noah Samples","63","0","Mid-South","US","2347","7","0","1","0","0","0","3","1","30","0","5","279975"
"507","Ryan Gauntt","63","0","Great Plains","US","3360","7","0","1","0","0","2","3","1","30","0","9","233026"
"508","Jacob hypes","63","0","Pennsylvania","US","2596","9","0","1","0","0","0","4","1","30","0","13","277503"
"509","Clayton Curts","62","0","Illinois","US","1212","7","1","3","0","0","6","5","2","61","0","6","232239"
"510","Bryson Banks","62","0","Mid-South","US","3268","7","1","3","0","0","10","6","2","43","0","7","300970"
"511","Kenneth Burr","62","0","Indiana","US","1625","8","1","3","0","0","8","4","2","61","0","7","326544"
"512","Mikey Latham","62","0","Atlantic","US","1526","9","1","8","0","0","6","8","5","12","0","9","330849"
"513","Zachary Laclair","62","0","New York","US","1208","9","1","3","0","0","8","5","2","59","0","8","272095"
"514","Charles Davison","62","0","Mid-South","US","1202","9","0","2","0","0","6","5","1","30","0","10","310408"
"515","Craig LeVan","62","0","Pennsylvania","US","1607","10","0","5","0","0","6","7","5","66","0","10","76649"
"516","Kasey Fode","62","0","Great Plains","US","1468","10","0","4","0","0","14","5","3","76","0","9","310007"
"517","Mike Evans3","61","0","New York","US","1421","3","1","1","0","0","0","3","1","30","0","3","208882"
"518","Andrew Pal","61","0","West","US","1814","3","1","1","0","0","2","6","1","30","0","3","118042"
"519","Kenneth Mclaughlin","61","0","Pennsylvania","US","1785","8","1","2","0","0","4","3","1","32","0","9","294794"
"520","Michael Moreland","61","0","Virginias","US","1259","7","0","1","0","0","6","5","1","16","0","9","92596"
"521","Jeff Sarson","61","0","Pennsylvania","US","1578","9","0","2","0","0","6","4","2","49","0","7","40009"
"522","Tommy Bailey","61","0","Mid-South","US","1749","10","0","4","0","0","12","6","4","52","0","9","297076"
"523","Kory Pritchett","60","0","Northwest","US","2308","7","1","2","0","0","0","3","2","30","0","7","315022"
"524","Colton Czapanskiy","60","0","Great Plains","US","3351","7","0","1","0","0","2","4","1","30","0","11","261744"
"525","Tanner Cook","60","0","Virginias","US","2870","7","0","1","0","0","6","2","1","30","0","10","145017"
"526","Tyler Loomis","60","0","Northwest","US","1339","8","0","2","0","0","0","7","2","57","0","9","340396"
"527","Josh Ludwig","60","0","Midwest","US","1682","8","0","2","0","0","8","4","1","59","0","9","265456"
"528","Trevor Harmon2","59","0","West","US","1462","4","1","1","0","0","6","4","1","30","0","3","230095"
"529","Robert Forehand Jr","59","0","Mid-South","US","1782","8","1","3","0","0","0","6","2","58","0","9","341354"
"530","Ted Wade","59","0","Virginias","US","2134","7","0","2","0","0","6","4","1","60","0","8","309507"
"531","Wyatt Hairston","59","0","Great Plains","US","2404","8","0","1","0","0","0","5","1","30","0","8","134686"
"532","Chad Tomczak","59","0","Michigan","US","1944","9","0","2","0","0","0","4","2","30","0","10","292417"
"533","James Parise","58","0","New England","US","2808","5","2","2","0","0","2","3","1","58","0","7","339453"
