"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
"398","Jonah Smith","251","0","Midwest","US","1849","5","7","11","0","0","18","3","3","383","0","5","268354"
"399","Daniel Muldrew","251","0","Virginias","US","1800","7","2","6","0","0","20","3","5","155","0","8","199677"
"400","Colby Beighey","249","0","Michigan","US","1562","5","4","5","0","0","14","4","4","174","0","7","232366"
"401","Tom Varley","249","0","Canada","CA","2068","7","3","10","0","0","38","3","5","239","0","7","42527"
"402","Kyle Brown5","246","0","Midwest","US","1435","5","6","11","105","3","34","7","6","286","3","4","271686"
"403","Brad Wyatt","246","0","Michigan","US","771","6","7","15","62","2","50","9","7","378","1","7","106217"
"404","Spencer Swafford","246","0","Mid-South","US","4127","7","2","4","35","1","4","3","4","73","1","5","246529"
"405","James E Smith Jr","246","0","New York","US","2314","7","1","5","0","0","26","3","4","160","0","8","241071"
"406","Tyler Silva","244","0","California Club","US","3097","6","3","6","32","1","30","2","2","207","0","8","223228"
"407","JD Brown","244","0","California Club","US","6905","6","2","4","13","0","0","2","2","105","1","6","253462"
"408","Matt Hamner","244","0","Great Plains","US","1630","6","2","7","0","0","16","4","6","245","0","8","31291"
"409","Nicholas OLone","243","0","Florida","US","2115","6","4","11","60","2","36","4","7","225","3","4","268383"
"410","Gary Schmid2","243","0","Michigan","US","1623","6","3","9","0","0","50","4","6","284","0","7","58202"
"411","Larry Underwood2","242","0","Indiana","US","1864","5","5","8","23","0","8","3","3","279","1","6","120364"
"412","Ashley Vickery","242","0","Carolina","US","1938","9","1","9","0","0","32","3","6","260","0","9","253887"
"413","Jason Brown12","241","0","Ohio","US","1713","5","8","11","0","0","36","5","3","296","0","5","212686"
"414","George Smith III","240","0","Florida","US","2894","5","3","6","0","0","14","3","4","164","0","5","255350"
"415","Steve Ritter","239","0","Ohio","US","1608","8","0","5","0","0","18","2","4","140","0","6","25257"
"416","Thomas Bequette","237","0","Great Plains","US","2242","8","4","14","0","0","54","3","6","280","0","8","265367"
"417","Allan Downey","237","0","Canada","CA","3363","9","0","5","0","0","0","2","5","173","0","10","261151"
"418","Petey Bryan","236","0","Mid-South","US","2568","3","2","2","0","0","2","2","2","70","0","3","204970"
"419","Dustin Ward2","235","0","Mid-South","US","2297","5","2","4","10","1","12","2","2","140","0","8","275918"
"420","Cameron Wagaman","235","0","Pennsylvania","US","885","5","4","6","0","0","28","5","4","175","0","6","230923"
"421","Ricky Smith","235","0","Great Plains","US","2614","9","2","11","0","0","46","2","8","245","0","9","56915"
"422","Mitchell Viner","234","0","Great Plains","US","2665","8","2","8","1","1","32","3","5","194","0","9","143552"
"423","Jeremy Thornton","234","0","West","US","2873","9","2","6","0","0","26","1","3","144","0","7","45665"
"424","Michael Shumaker2","233","0","Mid-South","US","1218","8","2","10","0","0","34","6","6","276","0","7","269721"
"425","Nathan Schumaker","232","0","Pennsylvania","US","2231","9","2","12","0","0","74","2","4","277","0","9","271029"
"426","Anthony Aiello","231","0","Pennsylvania","US","1546","5","3","6","52","1","28","4","3","197","1","5","108801"
"427","Tasman Smith","231","0","Virginias","US","2297","9","2","12","1","0","42","5","8","234","0","10","258451"
"428","Craig Karcher","230","0","Illinois","US","2414","7","4","12","0","0","26","3","4","390","0","6","103555"
"429","Troy R Gudmonson","230","0","Midwest","US","1786","9","1","9","0","0","12","2","3","216","0","9","132594"
"430","Jonathan Gilbert2","230","0","Mid-South","US","1870","7","4","13","31","1","50","7","7","292","0","7","230886"
"431","Brian Breece","229","0","Ohio","US","1664","7","2","6","0","0","38","5","5","159","0","7","291992"
"432","Brian J. Antonio","228","0","Pennsylvania","US","3583","6","25","54","207","5","142","2","3","1498","5","6","216727"
"433","AJ Bernys","228","0","Carolina","US","1484","6","2","4","0","0","6","3","3","121","0","6","80787"
"434","Brian Villeneuve","228","0","California Club","US","1594","7","2","8","0","0","26","7","6","236","0","7","39332"
"435","Ryan J Gorton","228","0","Australia/NZ","AU","3543","10","2","6","0","0","26","1","3","146","0","8","276143"
"436","Austin O'Neal","225","0","Great Plains","US","2351","5","3","5","36","1","18","4","4","124","1","4","238452"
"437","Noah Samples","225","0","Mid-South","US","2347","4","4","6","43","0","8","4","4","150","2","4","279975"
"438","Jake Oneil","224","0","West","US","1308","3","8","10","130","4","16","5","3","348","3","4","85131"
"439","Allen Boss2","223","0","West","US","1453","7","4","15","0","0","48","8","5","384","0","8","292304"
"440","Joe pete","222","0","Atlantic","US","550","7","6","12","22","1","68","4","6","341","0","8","277911"
"441","JT Schmidt","222","0","Northwest","US","1067","6","4","10","0","0","36","5","6","254","1","5","101370"
"442","Andrew Springer","222","0","Mid-South","US","1606","7","2","5","0","0","10","2","5","120","0","7","244021"
"443","Alan Miranda","222","0","California Club","US","1517","7","2","6","0","0","22","4","6","138","0","6","180315"
"444","Jerod Ballhagen","221","0","Midwest","US","1576","8","5","12","21","0","32","4","6","219","0","7","291062"
"445","Chad Tomczak","221","0","Michigan","US","1892","6","3","7","0","0","22","5","5","200","0","8","292417"
"446","Michael Coker","220","0","Illinois","US","2762","7","3","13","0","0","36","2","2","374","0","7","271389"
"447","Devon Janikowski","219","0","Midwest","US","1922","6","1","3","0","0","14","1","2","105","0","10","85798"
"448","Christopher Gracia","219","0","California Club","US","1350","7","1","5","0","0","24","4","5","174","0","6","236254"
"449","Trevor Frank2","218","0","Midwest","US","2249","3","5","5","1","0","28","6","3","175","0","6","248354"
"450","Taylor Bates","217","0","Mid-South","US","3114","8","3","15","0","0","76","4","5","379","0","7","256240"
"451","Aaron Crumpler","217","0","Carolina","US","1340","8","2","8","0","0","18","4","5","173","0","7","53406"
"452","Jason Wood","217","0","New York","US","1719","7","1","2","0","0","6","2","2","70","0","8","54968"
"453","Tyson Pankow","217","0","Illinois","US","4255","8","1","10","1","0","38","4","7","216","0","6","214179"
"454","Darin Henderson2","216","0","Atlantic","US","1738","6","2","6","0","0","10","5","5","160","0","6","31631"
"455","Samuel Patrick","215","0","Mid-South","US","2068","9","1","7","0","0","28","2","5","152","0","11","271152"
"456","Isaiah Geisel","214","0","Canada","CA","2290","4","5","6","70","2","10","6","3","175","2","5","80842"
"457","Billy James","214","0","Mid-South","US","853","7","3","11","35","1","34","7","6","326","1","7","267129"
"458","Matt Martin","214","0","Texas","US","3347","8","0","2","0","0","6","2","2","70","0","10","49992"
"459","Alexander Ostenson","213","0","Midwest","US","1545","5","9","15","7","1","64","4","3","453","1","6","117942"
"460","Travis Trussell","213","0","Virginias","US","1595","4","6","7","35","1","8","5","3","217","1","7","18628"
"461","Dan Mathews","212","0","Michigan","US","1276","7","5","12","13","0","30","4","5","281","2","6","40865"
"462","Hayden Thomas","212","0","Australia/NZ","AU","1310","5","3","4","0","0","14","4","3","126","0","8","269832"
"463","Steven Drevicki","212","0","Pennsylvania","US","2230","8","2","8","0","0","24","3","5","208","0","10","273625"
"464","Matt Durbin","211","0","Midwest","US","1195","7","7","21","0","0","128","7","4","511","0","7","296192"
"465","Richard Hinds","211","0","Mid-South","US","1273","5","4","6","0","0","20","4","4","210","0","7","50408"
"466","Michael Bland4","211","0","Virginias","US","1529","8","2","12","27","0","46","3","8","161","1","5","270287"
"467","Zachary Peterson","211","0","Michigan","US","2210","8","1","7","0","0","16","4","6","167","0","8","143542"
"468","Richard Luckey","211","0","Ohio","US","1864","9","0","4","0","0","6","1","3","76","0","11","60977"
"469","Ethan Pickard","210","0","Illinois","US","2462","7","3","11","0","0","46","7","5","288","0","9","289501"
"470","Bryce Fauntleroy","210","0","Mid-South","US","3824","8","1","2","13","0","10","1","2","66","1","4","26259"
"471","Chris K McGuire","209","0","Mid-South","US","6012","8","2","6","0","0","24","2","4","155","0","7","234317"
"472","William Dahl","208","0","Great Plains","US","2678","10","0","9","0","0","34","2","5","274","0","11","236303"
"473","Brian J Cross","207","0","West","US","3245","5","4","5","0","0","12","3","3","147","0","4","141450"
"474","James D Passmore Jr","207","0","Mid-South","US","1588","7","2","6","0","0","20","2","2","192","0","9","243294"
"475","Mark Wirth","207","0","Midwest","US","2200","7","1","5","0","0","8","1","5","171","0","7","35373"
"476","Dan Place2","206","0","Michigan","US","482","8","1","9","35","1","56","6","5","188","0","9","271710"
"477","Skyler Looney","206","0","Great Plains","US","1057","9","1","8","29","1","20","7","6","136","1","8","268680"
"478","Everett Sheppard","205","0","Great Plains","US","1827","6","4","6","0","0","16","4","4","190","0","9","48101"
"479","Harley Moen","205","0","Great Plains","US","1470","4","3","3","5","0","6","6","3","105","1","4","270358"
"480","Clint Woolbright","205","0","Carolina","US","1531","8","2","7","0","0","16","2","3","136","0","7","39648"
"481","Benny Boudreaux","204","0","Mid-South","US","1945","8","3","12","43","1","22","9","5","177","2","8","223341"
"482","Pier-Carl Grenier","204","0","Canada","CA","1386","6","4","9","0","0","48","10","5","219","0","8","245506"
"483","Brian Dobie","204","0","Virginias","US","2126","7","2","5","0","0","14","3","4","139","0","6","44645"
"484","Chris Brenner","204","0","Ohio","US","6023","5","1","2","0","0","0","2","2","70","0","4","270816"
"485","Rickey Bonham","203","0","Great Plains","US","1634","5","3","6","21","1","28","7","4","209","0","7","275101"
"486","Kyle Urbanik","202","0","Midwest","US","2114","6","5","7","0","0","26","4","4","185","0","8","117291"
"487","Nev Glasnick","202","0","Australia/NZ","AU","1615","7","2","4","0","0","12","4","4","105","0","6","275561"
"488","William Tahran","202","0","California Club","US","1662","7","1","5","0","0","16","2","3","157","0","5","150793"
"489","Payton Bright","201","0","Mid-South","US","2212","9","0","13","0","0","52","3","4","310","0","10","221777"
"490","Dan West Jr","201","0","Northwest","US","1394","5","3","5","32","1","6","4","3","149","1","5","280823"
"491","Andrew L Engels","201","0","Midwest","US","1489","1","1","1","29","1","0","2","1","35","0","2","173287"
"492","Jeb Simmons","201","0","Great Plains","US","3164","7","3","7","0","0","18","3","3","199","0","5","243460"
"493","Joshua Price3","201","0","Ohio","US","1355","7","2","6","0","0","12","6","4","123","0","8","273266"
"494","Danny House","199","0","Indiana","US","1540","6","3","8","35","1","38","5","5","174","1","4","124954"
"495","Tommy Rowe","198","0","Mid-South","US","2664","6","2","6","58","0","20","2","3","205","2","6","267409"
"496","Tyson Blood","197","0","Northwest","US","2217","7","4","12","24","0","38","5","4","281","1","7","271643"
"497","Ryan Hatherill","197","0","New York","US","1397","2","3","3","31","1","6","5","3","105","0","5","160400"
"498","Kole Bourdeau","197","0","Canada","CA","1350","4","4","5","11","0","10","4","2","175","1","5","64119"
"499","Brian Helmer2","196","0","Indiana","US","1350","8","1","8","0","0","16","2","4","274","0","10","118213"
"500","Daniel Schumaker","196","0","Pennsylvania","US","1465","7","3","12","48","1","58","6","4","296","1","6","263306"
"501","Michael Manns","196","0","Indiana","US","1350","7","1","5","0","0","12","2","3","149","0","9","265888"
"502","Dallas R Breeze","195","0","Ohio","US","2458","5","2","3","0","0","22","3","3","105","0","5","273766"
"503","Daniel Whalen","195","0","Midwest","US","1807","8","1","3","0","0","8","2","2","80","0","5","255953"
"504","Jacob Mccloud","195","0","Michigan","US","2128","8","1","9","0","0","38","3","5","298","0","8","247365"
"505","Steve Miskolczi","195","0","Atlantic","US","3161","8","1","8","0","0","38","4","6","187","0","7","268958"
"506","Nelson Webster","195","0","California Club","US","6425","9","1","3","0","0","2","2","3","105","0","9","271235"
"507","James Kugler","194","0","Georgia","US","2164","6","13","23","63","1","42","5","5","629","3","5","239376"
"508","Marquis Smith","194","0","Northwest","US","1228","6","3","4","0","0","16","3","3","106","0","8","235864"
"509","Albert Perez","194","0","Illinois","US","1711","6","1","3","0","0","12","3","3","104","0","8","271399"
"510","Zachary Sears","194","0","Virginias","US","2135","7","1","4","0","0","18","4","3","138","0","8","258954"
"511","Brent Homan","194","0","Texas","US","1467","8","1","7","0","0","36","4","4","142","0","6","117783"
"512","Kristian Reinaas","193","0","Scandinavia","NO","1350","6","4","8","0","0","30","6","3","183","0","6","277507"
"513","Lane Zerbin","192","0","Canada","CA","2332","3","2","2","7","0","8","3","2","70","1","6","24701"
"514","Mark Long3","191","0","Great Plains","US","3494","7","4","9","0","0","16","2","2","288","0","6","149038"
"515","Tyler Groenendyk2","191","0","Midwest","US","2820","7","1","2","0","0","14","3","2","70","0","11","269777"
"516","Luke Brinton","190","0","Pennsylvania","US","1090","9","1","12","0","0","42","7","5","197","0","8","295155"
"517","Joshua LaChance","189","0","Great Plains","US","1997","8","7","34","0","0","78","8","7","829","0","8","290589"
"518","Kyle Morse","189","0","West","US","971","6","4","12","1","0","50","5","5","329","0","8","18937"
"519","Eric Hough","189","0","Midwest","US","2612","2","1","1","0","0","2","1","1","35","0","2","60453"
"520","Skyler Carroll","189","0","Great Plains","US","3380","7","1","6","0","0","18","11","3","130","0","7","289071"
"521","Derek Fedkenheuer","189","0","Midwest","US","3783","10","0","10","0","0","24","3","8","90","0","8","288923"
"522","Wayne MacDuff III","188","0","New York","US","1648","6","4","12","20","1","22","4","5","319","0","7","277886"
"523","Keith Pierce","188","0","Northwest","US","1568","6","4","6","0","0","8","3","2","210","0","8","153223"
"524","Kevin Williamson","188","0","Carolina","US","2617","6","1","2","0","0","4","1","2","70","0","9","17936"
"525","Milt Matice Jr.","188","0","Texas","US","1383","7","1","5","0","0","14","3","3","173","0","9","294532"
"526","Chase F Austin","187","0","Great Plains","US","2112","8","5","16","0","0","112","6","4","342","0","9","131480"
"527","Brandon Atkinson","187","0","Carolina","US","2423","4","2","2","0","0","6","1","2","70","0","4","36550"
"528","Dylan Schriner","187","0","California Club","US","2825","9","0","5","0","0","22","2","3","149","0","11","44543"
"529","Monty Hood","186","0","Mid-South","US","1385","7","4","8","0","0","24","5","3","185","0","6","266127"
"530","Matthew T Miller","186","0","Atlantic","US","1813","7","1","6","0","0","38","3","3","200","0","8","273182"
"531","Braedon Casto","185","0","Northwest","US","1804","7","2","7","9","0","26","6","4","136","0","6","278577"
"532","Shawn Jolley","185","0","Michigan","US","1819","9","0","4","0","0","20","2","4","106","0","9","90867"
"533","Mick Benoit","184","0","Canada","CA","2134","6","3","6","53","2","14","4","2","145","2","3","270076"
"534","Aaron Paule","183","0","Illinois","US","4344","5","4","7","35","1","14","1","2","219","1","4","269611"
"535","Michael Nokes","182","0","Midwest","US","752","7","3","9","6","0","34","8","5","223","0","7","122769"
"536","Brett Bartels","182","0","Midwest","US","2383","9","1","4","0","0","16","2","2","80","0","6","180566"
"537","Daniel Passmore","181","0","Mid-South","US","2777","9","2","24","0","0","62","4","6","289","0","7","176590"
"538","Drey Maddox","181","0","Mid-South","US","1968","2","4","4","69","2","8","4","2","140","2","2","268320"
"539","Robert Symonds2","181","0","New York","US","1548","5","2","2","0","0","4","2","2","69","0","9","109953"
"540","Eric Eichstadt","181","0","Midwest","US","2804","9","0","8","0","0","24","7","7","218","0","9","292091"
"541","Austin Mason","180","0","Virginias","US","1001","7","3","7","0","0","22","7","5","205","0","7","267553"
"542","Rich Forman","180","0","Indiana","US","1343","9","1","8","0","0","30","6","6","189","0","10","141960"
"543","Colton W Hardy","179","0","West","US","2983","6","1","3","0","0","30","1","1","86","0","10","162481"
"544","Shane James3","179","0","Indiana","US","6320","8","1","5","0","0","6","2","4","70","1","7","270384"
"545","Sean Disbro2","179","0","Indiana","US","1851","7","0","2","0","0","4","1","2","70","0","8","91313"
"546","Austin M Carr","178","0","Florida","US","6216","5","4","5","0","0","18","1","1","175","0","9","91315"
"547","Ricky Thornton","178","0","West","US","3679","2","2","2","0","0","8","1","1","70","0","7","26742"
"548","James Nunn","178","0","Great Plains","US","1523","7","1","3","0","0","10","2","2","94","0","9","210911"
"549","Kyle Bryant","177","0","Indiana","US","1488","6","3","6","45","1","8","4","4","144","2","5","269525"
"550","Josh Cox","176","0","Illinois","US","1658","9","1","11","0","0","44","8","6","238","0","8","72078"
"551","Derek Rouse","176","0","Mid-South","US","2224","10","0","5","0","0","8","3","4","150","0","11","21318"
"552","Jim Wahl","175","0","Pennsylvania","US","1149","5","5","6","70","2","12","6","3","171","1","4","230839"
"553","Jacob Harberts","175","0","Virginias","US","4264","5","3","4","0","0","12","1","2","121","0","5","58500"
"554","Chris Christiano","175","0","West","US","1294","7","3","12","0","0","74","5","3","231","0","6","261617"
"555","Joshua Vincent","175","0","Florida","US","1234","6","2","3","0","0","4","3","3","103","0","11","253531"
"556","Darrell Daniels","174","0","Carolina","US","2631","8","2","8","0","0","12","2","4","187","0","7","231419"
"557","Marty Breiten","174","0","Texas","US","1052","8","2","8","19","0","14","4","4","133","0","7","270341"
"558","Kyle Beck","173","0","Mid-South","US","854","9","1","9","0","0","28","3","7","106","0","8","259689"
"559","Kris Hohn","172","0","West","US","1838","5","1","2","4","1","2","4","2","69","0","8","82017"
"560","Ryan Mech","172","0","Midwest","US","1339","7","2","5","0","0","16","7","4","154","0","10","177329"
"561","Daniel Potts","171","0","Mid-South","US","3092","5","2","2","0","0","6","2","2","70","0","6","204638"
"562","Paul Black2","171","0","Ohio","US","1775","7","2","3","10","0","10","2","2","92","1","2","113927"
"563","Bud Watson","171","0","Ohio","US","2056","9","0","4","0","0","24","2","3","114","0","8","81515"
"564","Jeremy Stanley","170","0","Florida","US","1998","7","1","3","0","0","8","1","3","105","0","9","20588"
"565","Jamey Wallace","170","0","Midwest","US","2162","8","0","4","0","0","18","2","3","138","0","8","47199"
"566","Kyle Anderson3","170","0","Midwest","US","2212","9","0","11","0","0","22","2","4","358","0","8","199056"
"567","Keith C. McGuire","169","0","Mid-South","US","7957","7","1","6","0","0","12","3","2","207","0","9","295661"
"568","JC Tussey","169","0","Mid-South","US","1520","5","4","5","0","0","6","2","2","175","0","10","118905"
"569","Rich Pratt","169","0","Florida","US","1291","5","1","2","0","0","6","3","2","60","0","5","66936"
"570","David Kalb","169","0","Ohio","US","4596","9","0","2","0","0","0","1","2","51","0","10","184802"
"571","Karyn Casey","168","0","Australia/NZ","AU","1772","5","4","6","35","1","18","5","3","210","1","5","93997"
"572","Austin Fiala2","168","0","Great Plains","US","1610","3","2","3","35","1","6","4","2","105","1","4","266674"
"573","Robby Miller","168","0","Northwest","US","2157","7","2","6","0","0","20","3","4","191","0","7","268558"
"574","Joshua Schuberth","167","0","Australia/NZ","AU","2335","5","3","4","0","0","8","3","2","139","0","4","64342"
"575","Darren Shepherdson","167","0","Australia/NZ","AU","1675","8","2","13","0","0","58","2","4","308","0","8","211781"
"576","Aaron Miller5","166","0","West","US","738","4","1","2","0","0","0","4","2","68","0","5","277548"
"577","Ronald Pyles","166","0","Virginias","US","3603","9","0","2","0","0","8","2","2","70","0","11","83921"
"578","Clay Erickson","165","0","West","US","1706","6","8","17","9","1","64","4","3","430","0","6","186537"
"579","Cody McCawley","165","0","Mid-South","US","3201","2","1","1","2","0","4","1","1","35","0","3","72964"
"580","Odie C Overholt","165","0","Mid-South","US","2013","8","1","4","26","0","22","3","3","104","0","6","212528"
"581","David Brown21","164","0","Midwest","US","2531","4","3","3","0","0","12","6","3","105","0","3","271688"
"582","Anthony Losurdo","164","0","New York","US","2675","7","2","7","0","0","18","8","4","127","0","7","256835"
"583","Robert Henshaw","164","0","Pennsylvania","US","1742","7","0","3","0","0","12","5","3","105","0","8","268837"
"584","Kaycie Kynett","163","0","Northwest","US","1304","7","4","9","0","0","50","7","5","239","0","9","270418"
"585","Daniel E Fox","163","0","Ohio","US","1447","7","3","12","0","0","34","9","5","329","0","10","268756"
"586","Patrick Rachels","163","0","Carolina","US","1324","6","2","4","0","0","10","3","3","106","0","7","125432"
"587","Connor King","163","0","Pennsylvania","US","1132","7","2","5","9","0","8","5","5","119","0","7","195618"
"588","Danny Lehmkuhl","163","0","Midwest","US","1665","7","1","5","0","0","22","4","4","125","0","7","23247"
"589","Michael Morris6","163","0","Northwest","US","5454","9","1","9","0","0","16","3","4","180","1","7","114710"
"590","Matthew Little","162","0","Midwest","US","1227","6","4","7","27","1","24","4","4","172","1","6","267677"
"591","Adam Sippel","162","0","Texas","US","1603","9","2","21","0","0","74","9","7","392","0","8","271697"
"592","Derick Walker","162","0","California Club","US","2144","2","1","1","0","0","0","1","1","35","0","5","160711"
"593","Marcus Konitzka","162","0","Australia/NZ","AU","2953","6","1","2","0","0","6","2","2","70","0","5","37126"
"594","Kyle Coots","161","0","Mid-South","US","967","7","2","7","0","0","22","4","4","175","0","9","252198"
"595","Jeffrey Everroad","160","0","Indiana","US","926","7","2","8","0","0","30","7","4","229","0","8","200964"
"596","Will Gibson","159","0","California Club","US","2417","7","1","3","0","0","16","3","2","105","0","10","284739"
"597","Joe Cobb","159","0","Georgia","US","1477","6","0","3","0","0","14","3","3","104","0","8","102188"
"598","Tony Debele","158","0","Great Plains","US","2587","7","1","7","0","0","16","4","4","179","0","7","254549"
"599","Brandon Red2","158","0","Mid-South","US","1114","7","1","6","0","0","18","8","3","139","0","11","253574"
"600","Trent L. Jenkins","158","0","Texas","US","1564","8","0","5","0","0","20","3","3","175","0","8","222907"
"601","David LaTulip","157","0","New York","US","2523","6","4","7","0","0","16","7","4","178","0","7","106360"
"602","Peter Soto","157","0","California Club","US","1389","5","3","3","0","0","18","7","2","82","0","6","234735"
"603","Derrick Backus","157","0","New York","US","998","5","3","4","0","0","20","6","2","140","0","5","225904"
"604","Buddy Sallee","157","0","Great Plains","US","1350","7","3","6","0","0","18","4","3","172","0","6","194961"
"605","Tommy Mattingly","157","0","Mid-South","US","1387","7","2","7","1","0","34","4","5","167","0","6","114819"
"606","David Mitchell5","157","0","Canada","CA","4046","8","1","7","0","0","26","3","4","163","0","9","269065"
"607","Mark Serchio","157","0","New York","US","1538","8","0","8","0","0","42","6","5","128","0","9","285646"
"608","Devin Jones","156","0","Mid-South","US","1285","6","3","7","1","0","22","3","3","211","0","6","269120"
"609","Stephen Markey","156","0","Midwest","US","1350","5","1","2","0","0","12","3","2","67","0","11","267923"
"610","James Ray","156","0","Midwest","US","3063","7","1","3","0","0","2","2","3","103","0","4","88499"
"611","Nick Lent","156","0","Texas","US","2358","9","1","8","26","0","12","4","5","109","1","8","290526"
"612","Ryan Buhler","155","0","Midwest","US","4142","8","1","2","0","0","6","1","1","49","0","9","31408"
"613","Jonathan Coombs","154","0","Illinois","US","5213","5","2","3","0","0","12","4","2","105","0","9","297332"
"614","Sean Larsen","154","0","Northwest","US","2166","5","1","2","0","0","8","3","2","70","0","6","255654"
"615","Randy Davis3","154","0","Canada","CA","1328","7","1","3","0","0","8","4","3","88","0","8","231207"
"616","Matt Fizell","153","0","Midwest","US","1849","5","4","8","37","1","22","4","2","270","2","5","294416"
"617","Michael Reding","153","0","Mid-South","US","2392","4","1","2","35","1","0","3","2","70","1","4","57934"
"618","Mark Guessford","153","0","Atlantic","US","1581","6","2","4","0","0","10","5","3","69","0","4","288571"
"619","Jason Williamson","153","0","Illinois","US","1656","6","2","5","0","0","20","4","2","175","0","8","61024"
"620","Kyle Norwood","153","0","Carolina","US","2007","8","1","3","0","0","10","2","2","95","0","8","295397"
"621","Daniel P Shepherd","152","0","Mid-South","US","2084","6","2","4","47","1","0","6","3","70","0","7","245335"
"622","Jordan Shipley","151","0","Indiana","US","1523","6","5","11","0","0","62","7","3","307","0","7","256727"
"623","Tim Durland","151","0","New York","US","1236","9","2","7","0","0","24","4","5","118","1","4","103209"
"624","Dan Ricehouse","150","0","West","US","2280","8","4","14","26","1","66","4","4","287","0","8","186536"
"625","Joe Altig","150","0","California Club","US","1904","6","2","4","0","0","6","4","3","74","0","8","61217"
"626","Jay Czarapata","150","0","Carolina","US","1589","8","2","8","0","0","16","11","3","242","0","8","91613"
"627","Samuel Given","150","0","Ohio","US","1470","6","1","3","0","0","14","4","3","93","0","9","116962"
"628","Cody Adkins","149","0","Atlantic","US","1388","6","2","6","35","1","12","4","4","121","0","8","116590"
"629","Matt Gruenberg","149","0","Great Plains","US","2755","6","2","4","0","0","4","1","2","140","0","8","127680"
"630","Forrest Scott","149","0","Florida","US","1343","6","2","3","0","0","6","5","3","81","0","9","130798"
"631","Landon Rittwage","147","0","Canada","CA","1032","7","3","8","0","0","36","4","5","187","0","8","233619"
"632","Jim Body","147","0","Great Plains","US","1627","6","2","4","0","0","12","5","3","136","0","6","287270"
"633","Tristan Carman","147","0","Texas","US","2326","3","1","1","0","0","0","2","1","35","0","7","265972"
"634","Jeff Gow","146","0","Canada","CA","2066","7","2","4","0","0","4","3","2","140","0","7","246798"
"635","Trevor Fitz","146","0","California Club","US","5050","5","1","3","0","0","10","1","1","105","0","6","72978"
"636","Jeff Sarson","146","0","Pennsylvania","US","1578","8","1","4","0","0","0","6","4","115","0","8","40009"
"637","Casey Lindell","146","0","Great Plains","US","1989","9","0","9","0","0","12","9","7","154","0","9","270351"
"638","Ronald Heintz","145","0","California Club","US","1268","6","5","8","55","1","28","6","2","210","1","4","25385"
"639","Kole Kirkman","144","0","Indiana","US","2817","8","2","8","23","1","36","6","4","173","0","7","251767"
"640","Davey Scovel","144","0","California Club","US","2962","1","1","1","35","1","0","1","1","35","1","1","50483"
"641","Craig Rice","144","0","Texas","US","869","7","3","6","0","0","28","4","3","165","0","11","272928"
"642","Josh Dietz","144","0","Mid-South","US","3107","5","2","3","0","0","18","1","1","80","0","7","56152"
"643","Robert Smith29","144","0","Mid-South","US","732","7","2","4","0","0","24","4","4","120","0","7","277038"
"644","John Battista","144","0","Carolina","US","5786","3","1","1","0","0","2","2","1","35","0","6","70508"
"645","Craig Stykes","144","0","Mid-South","US","3678","4","1","1","0","0","0","1","1","35","0","2","46022"
"646","Tyler Jones2","143","0","Ohio","US","1173","7","2","7","0","0","28","4","2","214","0","10","150128"
"647","K R Dahm","142","0","Australia/NZ","NZ","1426","7","1","2","31","1","2","2","2","69","1","6","93729"
"648","Travis Seagraves","142","0","Georgia","US","968","7","1","3","22","1","14","4","3","76","0","9","260222"
"649","Matt Urban","142","0","Midwest","US","1847","7","1","2","0","0","0","3","2","70","0","6","161708"
"650","Jay Hollingsworth","141","0","Great Plains","US","423","8","4","21","0","0","52","8","5","312","0","9","112375"
"651","Jared Guzzardo","141","0","Mid-South","US","1560","5","3","5","0","0","14","4","2","174","0","6","296798"
"652","Ryan M Brown","141","0","Georgia","US","4173","10","0","5","0","0","12","2","5","128","0","8","246612"
"653","Larry Sutton","140","0","Great Plains","US","1020","7","5","16","0","0","52","9","6","404","0","6","110172"
"654","Kevin Blum","140","0","Illinois","US","1408","6","3","6","19","1","12","5","3","133","0","5","274898"
"655","Clay Snider","140","0","Indiana","US","2046","3","2","2","0","0","4","2","1","70","0","3","86543"
"656","Mathias Havdal","140","0","Scandinavia","NO","1704","7","2","4","0","0","18","3","3","139","0","7","65133"
"657","Jarret Schwarz","140","0","Midwest","US","1951","6","1","3","0","0","0","1","2","88","0","3","201463"
"658","Robert Scott2","139","0","Illinois","US","1069","7","4","10","0","0","28","7","4","239","0","6","159434"
"659","Austin Harnick","139","0","Michigan","US","4674","6","3","8","3","0","22","4","3","192","0","7","256122"
"660","Tyler Ducharme","139","0","New England","US","6366","2","1","1","0","0","4","1","1","35","0","2","124109"
"661","Jonathan Fowler","139","0","Midwest","US","1226","9","1","7","0","0","36","5","5","163","0","8","286747"
"662","Casey Malone","139","0","Texas","US","2306","8","0","1","0","0","0","1","1","35","0","7","52927"
"663","Kevin Holzner","138","0","Illinois","US","1530","6","0","2","0","0","4","3","2","70","0","4","82016"
"664","Cody R Darnell","137","0","Michigan","US","524","8","3","9","30","1","26","8","5","152","0","8","175897"
"665","Tate McCollum","137","0","Georgia","US","1093","6","1","3","35","1","14","9","3","75","1","6","263398"
"666","Bryan Slover2","137","0","Illinois","US","1192","6","4","6","0","0","16","6","4","122","0","9","270448"
"667","Shane Billings","137","0","Canada","CA","1254","7","2","8","2","0","28","6","4","190","0","9","231534"
